t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
727.992,44.6115570068,158.594589233,93.0,231.0,6.0,92.0,-767.941101074,-256.85736084,1897.89025879,-452.951385498,-750.41192627,1927.89025879,-1008.71057129,183.401931763,1867.89025879
728.101,48.6188964844,151.277160645,93.0,231.0,6.0,88.0,-753.809265137,-211.678756714,1929.99157715,-460.493499756,-762.907043457,1959.99157715,-1026.04614258,213.204376221,1899.99157715
728.164,47.8734970093,151.218399048,95.0,231.0,6.0,88.0,-758.597290039,-211.209533691,1929.33874512,-446.598632812,-762.653015137,1959.33874512,-1025.69360352,213.131118774,1899.33874512
728.273,55.0730133057,159.492218018,93.0,231.0,6.0,110.0,-729.164367676,-274.441467285,1981.72668457,-472.648468018,-783.044433594,2011.72668457,-1053.98449707,68.4405288696,1951.72668457
728.711,45.1905670166,156.129211426,93.0,231.0,6.0,112.0,-786.781860352,-247.591247559,1954.25964355,-466.19519043,-772.353149414,1984.25964355,-1039.15148926,53.9818916321,1924.25964355
728.742,44.2106704712,156.292266846,93.0,231.0,6.0,114.0,-794.097229004,-248.896682739,1955.7376709,-466.542449951,-772.928466797,1985.7376709,-1039.94970703,40.5175285339,1925.7376709
729.43,43.5495300293,159.105987549,93.0,231.0,6.0,118.0,-828.540161133,-278.237457275,2028.97998047,-483.750457764,-801.437316895,2058.97998047,-1079.50256348,14.0194988251,1998.97998047
729.711,46.1348724365,158.679458618,93.0,231.0,6.0,118.0,-807.759399414,-274.392089844,2023.00415039,-482.346466064,-799.11126709,2053.00415039,-1076.27539062,13.9775896072,1993.00415039
729.758,46.9367828369,158.507751465,95.0,231.0,6.0,118.0,-804.088317871,-273.861206055,2028.09313965,-469.108093262,-801.092224121,2058.09326172,-1079.02355957,14.0132799149,1998.09313965
729.992,46.3813934326,158.596450806,95.0,231.0,6.0,118.0,-809.234008789,-274.898284912,2031.09448242,-469.792144775,-802.260375977,2061.09448242,-1080.64440918,14.0343294144,2001.09448242
730.398,43.3711013794,156.753051758,95.0,231.0,6.0,104.0,-799.748901367,-252.023361206,1955.47814941,-452.556671143,-772.827453613,1985.47814941,-1039.80957031,108.032157898,1925.47814941
730.43,45.5162887573,154.582061768,95.0,231.0,6.0,104.0,-783.36706543,-236.631439209,1951.3137207,-451.607452393,-771.206481934,1981.3137207,-1037.56066895,107.798500061,1921.3137207
730.68,41.9870147705,147.442581177,95.0,231.0,6.0,86.0,-797.321289062,-185.408035278,1926.67749023,-445.992034912,-761.617126465,1956.67749023,-1024.25646973,226.134567261,1896.67749023
730.836,40.9651641846,147.11126709,95.0,231.0,6.0,82.0,-790.243896484,-179.985229492,1893.18273926,-438.357452393,-748.579650879,1923.18273926,-1006.168396,248.275314331,1863.18273926
731.195,43.3718795776,144.233215332,93.0,231.0,6.0,80.0,-778.030151367,-161.660629272,1902.38598633,-454.007629395,-752.161865234,1932.38598633,-1011.13842773,262.633300781,1872.38598633
731.383,40.7274475098,145.810028076,93.0,231.0,6.0,80.0,-792.586791992,-171.512054443,1895.01123047,-452.274993896,-749.291320801,1925.01123047,-1007.15582275,261.598876953,1865.01123047
731.461,41.2851333618,145.809906006,93.0,231.0,6.0,80.0,-791.452453613,-172.070358276,1901.1887207,-453.726348877,-751.695861816,1931.1887207,-1010.49176025,262.465393066,1871.1887207
731.555,40.8141479492,146.455841064,93.0,231.0,6.0,82.0,-792.907165527,-176.002593994,1897.15625,-452.778930664,-750.126220703,1927.15625,-1008.31414795,248.804779053,1867.15625
731.758,41.3771896362,145.93862915,91.0,231.0,6.0,88.0,-808.535949707,-176.798339844,1943.7331543,-477.564453125,-768.255859375,1973.7331543,-1033.46691895,214.746353149,1913.7331543
731.789,41.2107467651,146.588531494,91.0,231.0,6.0,86.0,-813.806762695,-182.153869629,1953.66296387,-479.967071533,-772.12097168,1983.66296387,-1038.8293457,229.35194397,1923.66296387
731.852,41.2390670776,147.789916992,91.0,231.0,6.0,92.0,-810.239379883,-189.595031738,1945.56274414,-478.007141113,-768.967956543,1975.56274414,-1034.45495605,188.082733154,1915.56274414
732.102,41.5103607178,146.445388794,91.0,231.0,6.0,92.0,-812.29675293,-181.294311523,1954.96875,-480.28302002,-772.629150391,1984.96875,-1039.53442383,189.006271362,1924.96875
732.133,42.340133667,147.960235596,91.0,231.0,6.0,92.0,-806.656982422,-191.690795898,1955.08679199,-480.311584473,-772.675170898,1985.08679199,-1039.5982666,189.017868042,1925.08679199
732.18,42.3272476196,147.698638916,91.0,231.0,6.0,88.0,-806.663085938,-189.877975464,1954.88745117,-480.263366699,-772.59753418,1984.88745117,-1039.49060059,215.998016357,1924.88745117
732.211,42.128288269,146.758926392,91.0,231.0,6.0,92.0,-808.464599609,-183.535476685,1955.94604492,-480.519500732,-773.00958252,1985.94604492,-1040.06225586,189.102233887,1925.94604492
732.242,41.3925552368,147.960449219,91.0,231.0,6.0,92.0,-810.553833008,-191.079498291,1948.83654785,-478.799285889,-770.24230957,1978.83654785,-1036.22290039,188.404174805,1918.83654785
732.305,41.9890136719,147.558349609,91.0,231.0,6.0,92.0,-810.013366699,-189.15725708,1957.38037109,-480.866546631,-773.567932129,1987.38037109,-1040.83679199,189.243057251,1927.38037109
732.352,42.8531646729,147.02532959,91.0,231.0,6.0,88.0,-808.188110352,-186.44593811,1967.37597656,-483.285095215,-777.458557129,1997.37597656,-1046.23474121,217.399398804,1937.37597656
732.414,43.1918945312,146.19708252,91.0,231.0,6.0,92.0,-810.027893066,-181.668624878,1977.57275391,-485.752288818,-781.427612305,2007.57275391,-1051.74121094,191.225692749,1947.57275391
732.445,43.3498840332,145.980224609,91.0,231.0,6.0,92.0,-807.754272461,-179.902435303,1974.69287109,-485.055480957,-780.306640625,2004.69287109,-1050.18603516,190.94291687,1944.69287109
733.133,40.9655456543,152.65536499,89.0,231.0,6.0,86.0,-816.542663574,-224.006591797,1956.19299316,-494.509124756,-773.105712891,1986.19299316,-1040.19555664,229.653610229,1926.19299316
733.321,40.6145706177,147.525436401,89.0,231.0,6.0,96.0,-817.366943359,-188.451660156,1952.41101074,-493.5675354,-771.633605957,1982.41101074,-1038.15319824,161.790100098,1922.41101074
733.352,40.3291854858,149.16355896,89.0,231.0,6.0,94.0,-822.288574219,-200.39024353,1959.48291016,-495.328216553,-774.386291504,1989.48291016,-1041.97216797,175.917358398,1929.48291016
733.446,40.2692108154,150.362503052,89.0,231.0,6.0,96.0,-824.272033691,-209.026916504,1963.22558594,-496.260070801,-775.843078613,1993.22558594,-1043.9934082,162.700256348,1933.22558594
733.477,42.1641311646,149.918945312,89.0,231.0,6.0,98.0,-821.255493164,-208.519622803,1987.49597168,-502.302764893,-785.290100098,2017.49597168,-1057.10009766,151.014297485,1957.49597168
733.508,42.1894989014,149.118637085,89.0,231.0,6.0,96.0,-819.653076172,-202.589523315,1984.04516602,-501.443603516,-783.946899414,2014.04516602,-1055.23657227,164.452438354,1954.04516602
733.539,42.5085601807,150.534484863,89.0,231.0,6.0,104.0,-815.231689453,-211.867996216,1978.70166016,-500.113189697,-781.867004395,2008.70166016,-1052.35083008,109.335151672,1948.70166016
733.571,42.6385040283,150.728363037,89.0,231.0,6.0,106.0,-813.515686035,-213.000015259,1976.72277832,-499.620513916,-781.096740723,2006.72277832,-1051.28222656,95.5711212158,1946.72277832
733.617,42.370262146,150.505142212,89.0,231.0,6.0,106.0,-814.704956055,-211.278961182,1975.09838867,-499.216064453,-780.464477539,2005.09838867,-1050.4050293,95.4913711548,1945.09838867
733.664,41.5659255981,149.319702148,91.0,231.0,6.0,106.0,-822.51373291,-203.62260437,1980.48681641,-486.457397461,-782.561828613,2010.48681641,-1053.31494141,95.7559051514,1950.48681641
733.696,41.911857605,149.223312378,91.0,231.0,6.0,104.0,-821.239013672,-203.23223877,1983.21044922,-487.116394043,-783.622009277,2013.21044922,-1054.7857666,109.588119507,1953.21044922
733.727,40.8778305054,149.179916382,91.0,231.0,6.0,108.0,-827.853088379,-202.78918457,1981.82910156,-486.782165527,-783.084289551,2011.82910156,-1054.03979492,82.1329879761,1951.82910156
733.758,40.6276626587,148.751281738,91.0,231.0,6.0,106.0,-830.974121094,-200.143203735,1985.13134766,-487.581176758,-784.369689941,2015.13134766,-1055.82299805,95.9839248657,1955.13134766
733.789,40.1981735229,148.718597412,91.0,231.0,6.0,106.0,-833.564208984,-199.819885254,1984.18005371,-487.351013184,-783.999389648,2014.18005371,-1055.30932617,95.9372177124,1954.18005371
733.821,40.0626144409,148.49710083,91.0,231.0,6.0,108.0,-833.520385742,-198.044265747,1981.83337402,-486.783203125,-783.085998535,2011.83337402,-1054.04211426,82.1331634521,1951.83337402
733.946,43.0320892334,154.685073853,93.0,231.0,6.0,108.0,-817.582214355,-242.441680908,1993.28857422,-475.364929199,-787.544799805,2023.28857422,-1060.22814941,82.6152038574,1963.28857422
734.774,41.2227935791,158.87449646,89.0,231.0,6.0,112.0,-830.165039062,-271.704040527,1993.13549805,-503.706817627,-787.485229492,2023.13549805,-1060.14550781,55.0724906921,1963.13549805
735.43,39.7257843018,160.172943115,89.0,231.0,6.0,112.0,-838.634216309,-280.113250732,1988.40808105,-502.529846191,-785.645080566,2018.40808105,-1057.59265137,54.9398727417,1958.40808105
735.461,39.1572952271,157.581573486,89.0,231.0,6.0,110.0,-844.587524414,-262.663146973,1993.1027832,-503.698669434,-787.472473145,2023.1027832,-1060.12780762,68.8394546509,1963.1027832
735.493,38.3978500366,156.547027588,89.0,231.0,6.0,110.0,-853.730712891,-256.585266113,2002.09716797,-505.938049316,-790.973449707,2032.09716797,-1064.98510742,69.1548538208,1972.09716797
735.743,43.6722717285,154.01260376,89.0,231.0,6.0,110.0,-819.009460449,-239.466934204,2007.75695801,-507.347198486,-793.176452637,2037.75695801,-1068.04150391,69.3533248901,1977.75695801
735.774,43.239654541,154.172042847,89.0,231.0,6.0,110.0,-819.24786377,-239.76776123,2000.90014648,-505.640014648,-790.507507324,2030.90014648,-1064.33862305,69.1128845215,1970.90014648
735.977,42.7917938232,154.325866699,91.0,231.0,6.0,110.0,-816.940612793,-239.251098633,1987.64111328,-488.188415527,-785.346618652,2017.64111328,-1057.17834473,68.64793396,1957.64111328
736.039,41.5169219971,152.443069458,91.0,231.0,6.0,106.0,-827.260437012,-226.5206604,1991.09240723,-489.023529053,-786.689941406,2021.09240723,-1059.04223633,96.2765655518,1961.09240723
736.399,40.7954406738,141.417922974,87.0,231.0,6.0,96.0,-836.346923828,-150.269515991,2000.77880859,-519.852355957,-790.460327148,2030.77880859,-1064.27307129,165.860733032,1970.77880859
736.446,39.5017547607,142.436889648,85.0,231.0,6.0,92.0,-841.153198242,-156.623519897,1990.67260742,-531.436950684,-786.526550293,2020.67260742,-1058.81555176,192.511917114,1960.67260742
736.633,39.8742370605,141.741592407,79.0,231.0,8.0,70.0,-874.030944824,-158.191101074,2074.89501953,-597.874450684,-819.309326172,2104.89501953,-1089.95629883,358.538269043,2044.89501953
736.899,46.3329772949,129.409973145,81.0,231.0,8.0,60.0,-874.850341797,-72.4248733521,2194.84960938,-616.342651367,-866.000427246,2224.84960938,-1153.89379883,455.484344482,2164.84960938
736.93,46.62915802,127.7865448,81.0,231.0,8.0,56.0,-875.837280273,-60.1543426514,2203.06616211,-618.618896484,-869.198669434,2233.06616211,-1158.27331543,487.693939209,2173.06616211
736.977,41.0052032471,125.860221863,81.0,231.0,8.0,56.0,-908.568786621,-44.7449188232,2177.38549805,-611.504638672,-859.202636719,2207.38549805,-1144.58520508,481.930541992,2147.38549805
737.008,41.4557723999,124.655578613,83.0,231.0,8.0,56.0,-908.671569824,-35.6861572266,2185.90869141,-598.324890137,-862.520202637,2215.90869141,-1149.12817383,483.843353271,2155.90869141
737.039,42.6634216309,123.86630249,83.0,231.0,8.0,54.0,-904.01550293,-29.7877655029,2197.09057617,-601.344177246,-866.872680664,2227.09057617,-1155.08825684,501.551483154,2167.09057617
737.071,43.3730621338,122.122375488,83.0,231.0,8.0,54.0,-906.018310547,-16.4877090454,2215.35620117,-606.276123047,-873.98236084,2245.35620117,-1164.82397461,505.778839111,2185.35620117
737.102,43.6145858765,121.728919983,85.0,231.0,8.0,52.0,-906.680908203,-13.4688568115,2221.57714844,-592.164794922,-876.403808594,2251.57714844,-1168.13989258,522.588867188,2191.57714844
737.133,43.7855072021,121.349609375,85.0,231.0,8.0,52.0,-908.809936523,-10.5540847778,2230.06884766,-594.398132324,-879.709106445,2260.06884766,-1172.6661377,524.613769531,2200.06884766
737.164,43.8796005249,120.206871033,85.0,231.0,8.0,50.0,-911.597045898,-1.62400054932,2238.72045898,-596.673522949,-883.076721191,2268.72045898,-1177.27746582,542.167297363,2208.72045898
737.196,43.9422988892,119.794296265,85.0,231.0,8.0,50.0,-913.860229492,1.61972045898,2245.4909668,-598.454101562,-885.712097168,2275.4909668,-1180.88623047,543.829223633,2215.4909668
737.243,44.2161254883,119.063354492,87.0,231.0,8.0,50.0,-916.013061523,7.41017913818,2256.10375977,-585.212158203,-889.842956543,2286.10375977,-1186.54309082,546.434326172,2226.10375977
737.305,44.4758224487,118.260543823,87.0,229.0,8.0,48.0,-919.469360352,13.844543457,2269.70727539,-588.694396973,-879.009399414,2299.70727539,-1193.79394531,565.481323242,2239.70727539
737.336,44.980140686,117.522338867,87.0,229.0,8.0,48.0,-919.690185547,19.8111724854,2280.20654297,-591.382080078,-883.022521973,2310.20654297,-1199.39013672,568.132202148,2250.20654297
737.383,45.2509841919,117.253410339,87.0,229.0,8.0,48.0,-920.682312012,22.037109375,2288.05419922,-593.391052246,-886.022155762,2318.05419922,-1203.57299805,570.113525391,2258.05419922
737.414,46.0534591675,117.086624146,87.0,229.0,8.0,50.0,-917.435791016,23.4569015503,2296.04296875,-595.435974121,-889.075622559,2326.04296875,-1207.83105469,556.238037109,2266.04296875
737.446,46.5143585205,118.263046265,87.0,229.0,8.0,50.0,-917.49609375,14.042755127,2305.51953125,-597.861877441,-892.697814941,2335.51953125,-1212.88220215,558.564208984,2275.51953125
737.508,46.9407958984,117.500610352,87.0,229.0,8.0,48.0,-921.965026855,20.3817749023,2325.48730469,-602.973388672,-900.330078125,2355.48730469,-1223.52539062,579.564697266,2295.48730469
737.54,47.0421066284,117.298278809,87.0,229.0,8.0,48.0,-921.401123047,22.0380325317,2326.1496582,-603.142944336,-900.583190918,2356.1496582,-1223.8782959,579.731872559,2296.1496582
737.571,47.2475128174,116.902618408,87.0,229.0,8.0,48.0,-920.916137695,25.2981491089,2329.16064453,-603.913696289,-901.734130859,2359.16064453,-1225.48327637,580.492126465,2299.16064453
737.602,47.5719985962,116.727775574,87.0,229.0,8.0,48.0,-919.905334473,26.7738876343,2333.3190918,-604.978210449,-903.323547363,2363.3190918,-1227.6998291,581.541992188,2303.3190918
737.633,47.8194580078,116.578727722,87.0,229.0,8.0,48.0,-919.097961426,28.0305557251,2336.41357422,-605.770385742,-904.506286621,2366.41357422,-1229.34912109,582.323303223,2306.41357422
737.665,48.1518859863,116.245262146,87.0,229.0,8.0,48.0,-918.362792969,30.8294219971,2341.48339844,-607.06817627,-906.444213867,2371.48339844,-1232.05151367,583.603393555,2311.48339844
737.696,48.2781143188,115.912765503,89.0,229.0,8.0,48.0,-918.102600098,33.587890625,2343.46484375,-590.929504395,-907.201538086,2373.46484375,-1233.10754395,584.103637695,2313.46484375
737.868,48.6305160522,115.763526917,89.0,229.0,8.0,50.0,-916.666992188,34.8698043823,2347.20410156,-591.860473633,-908.63079834,2377.20410156,-1235.10058594,568.796447754,2317.20410156
737.899,48.7266921997,115.937072754,89.0,229.0,8.0,50.0,-916.302124023,33.4570007324,2348.29785156,-592.1328125,-909.048828125,2378.29785156,-1235.68359375,569.064880371,2318.29785156
737.946,49.6702957153,115.698287964,89.0,229.0,8.0,50.0,-908.674072266,35.4288711548,2348.66552734,-592.224304199,-909.189331055,2378.66552734,-1235.87963867,569.155090332,2318.66552734
737.977,49.5573883057,115.912826538,89.0,229.0,8.0,50.0,-910.512451172,33.6955413818,2351.01123047,-592.808349609,-910.0859375,2381.01123047,-1237.13000488,569.730957031,2321.01123047
738.071,49.9162826538,113.278816223,87.0,229.0,8.0,50.0,-927.343017578,56.6190872192,2402.27539062,-622.630126953,-929.680419922,2432.27539062,-1264.45446777,582.314575195,2372.27539062
738.133,49.772026062,113.609725952,85.0,229.0,8.0,50.0,-928.365356445,53.820350647,2401.77636719,-639.557189941,-929.489746094,2431.77636719,-1264.18847656,582.192077637,2371.77636719
738.196,49.4828033447,115.582351685,83.0,229.0,8.0,50.0,-912.954162598,36.4930725098,2355.72509766,-644.17755127,-911.887695312,2385.72509766,-1239.64245605,570.888061523,2325.72509766
738.258,47.368560791,112.189346313,81.0,215.0,8.0,50.0,-928.134033203,64.3632965088,2349.93896484,-659.30657959,-792.836975098,2379.93896484,-1236.55834961,569.467712402,2319.93896484
738.321,47.1209869385,112.851020813,79.0,213.0,8.0,50.0,-929.809143066,58.887714386,2349.01660156,-675.735900879,-775.844848633,2379.01660156,-1236.06677246,569.241333008,2319.01660156
738.977,55.112121582,113.353614807,111.0,215.0,16.0,50.0,-885.029052734,56.0812301636,2406.2331543,-418.609832764,-811.590393066,2436.2331543,-1199.90270996,583.286071777,2376.2331543
739.008,62.2453842163,111.726318359,111.0,215.0,22.0,50.0,-828.516967773,70.1234054565,2416.9609375,-420.453125,-815.164245605,2446.9609375,-1155.0982666,585.919372559,2386.9609375
739.071,63.4067153931,111.594444275,113.0,215.0,34.0,50.0,-819.161071777,71.2834777832,2418.3984375,-403.528717041,-815.643066406,2448.3984375,-1055.29003906,586.272277832,2388.3984375
739.133,67.3961715698,110.430923462,119.0,213.0,42.0,50.0,-787.299377441,81.3543701172,2424.46801758,-352.887084961,-800.45111084,2454.46801758,-990.798950195,587.762084961,2394.46801758
739.196,75.5346603394,109.36579895,125.0,207.0,48.0,48.0,-722.33404541,90.941986084,2438.73730469,-302.996337891,-753.162414551,2468.73730469,-946.02355957,608.15802002,2408.73730469
739.352,88.5839538574,101.662887573,137.0,201.0,66.0,48.0,-639.276123047,164.143432617,2552.69042969,-208.302612305,-733.587341309,2582.69042969,-831.546020508,636.928894043,2522.69042969
739.633,103.396850586,99.2553710938,151.0,199.0,88.0,42.0,-514.18182373,188.443740845,2590.48803711,-82.7025680542,-725.945007324,2620.48803711,-646.472045898,700.344665527,2560.48803711
739.821,117.451644897,98.8988113403,161.0,195.0,100.0,38.0,-383.07510376,189.980072021,2567.4777832,9.10852432251,-683.136657715,2597.4777832,-533.885375977,729.643249512,2537.4777832
739.915,121.412353516,96.1067810059,157.0,191.0,104.0,36.0,-356.845825195,220.956619263,2637.16821289,-28.0586299896,-664.053771973,2667.16821289,-511.978363037,767.967468262,2607.16821289
739.946,123.129524231,95.2960891724,159.0,189.0,108.0,36.0,-342.325256348,229.36428833,2647.68115234,-9.38977146149,-647.891784668,2677.68115234,-477.325439453,771.064147949,2617.68115234
739.977,131.260467529,95.1485748291,163.0,187.0,108.0,36.0,-267.507781982,231.317260742,2654.37524414,28.2395572662,-630.684936523,2684.37524414,-478.546081543,773.035949707,2624.37524414
740.008,132.450515747,93.1913757324,165.0,183.0,108.0,36.0,-258.036071777,251.096908569,2670.99072266,47.3573722839,-596.702819824,2700.99072266,-481.575866699,777.930236816,2640.99072266
740.04,134.271179199,92.9881896973,165.0,181.0,114.0,36.0,-242.825256348,254.934036255,2691.40844727,47.7153625488,-582.127380371,2721.40844727,-429.302947998,783.944458008,2661.40844727
740.071,135.849868774,93.5981063843,167.0,181.0,112.0,34.0,-229.042098999,250.39805603,2704.58984375,67.1251373291,-584.946960449,2734.58984375,-450.187011719,806.585021973,2674.58984375
740.133,137.143615723,92.9306564331,173.0,181.0,116.0,38.0,-217.702362061,257.82989502,2716.19580078,125.189842224,-587.42956543,2746.19580078,-414.462097168,772.406677246,2686.19580078
740.196,139.92980957,89.5760498047,187.0,181.0,120.0,34.0,-193.927764893,293.970703125,2755.45898438,263.727325439,-595.82824707,2785.45898438,-382.291046143,821.92578125,2725.45898438
740.258,143.538604736,86.5799560547,181.0,181.0,126.0,34.0,-158.419464111,321.624084473,2744.3984375,204.306747437,-593.462341309,2774.3984375,-323.628662109,818.590209961,2714.3984375
740.321,148.693191528,89.2303390503,181.0,181.0,128.0,34.0,-110.480201721,300.654052734,2786.44116211,207.402770996,-602.455566406,2816.44116211,-309.309448242,831.269165039,2756.44116211
740.352,150.584609985,89.4305114746,183.0,181.0,130.0,34.0,-92.020401001,298.767913818,2787.09179688,227.207778931,-602.594665527,2817.09179688,-290.046081543,831.465393066,2757.09179688
740.383,152.962020874,90.3871002197,185.0,181.0,132.0,34.0,-68.8591003418,289.730529785,2790.09423828,247.228256226,-603.236938477,2820.09423828,-271.004486084,832.370849609,2760.09423828
740.415,158.461395264,89.5572509766,189.0,179.0,132.0,34.0,-15.3077716827,302.879180908,2837.20727539,291.575836182,-593.206115723,2867.20727539,-275.630340576,846.578857422,2807.20727539
740.446,160.354736328,89.1272735596,193.0,177.0,132.0,32.0,3.5357208252,307.710906982,2842.32324219,332.385162354,-574.119995117,2872.32324219,-276.132659912,867.845458984,2812.32324219
740.477,162.132080078,88.517074585,195.0,177.0,132.0,32.0,21.3105278015,314.677734375,2850.33837891,353.513549805,-575.722045898,2880.33837891,-276.919647217,870.318908691,2820.33837891
740.54,163.403320312,88.5781936646,199.0,177.0,132.0,32.0,34.0804595947,314.653839111,2855.66625977,394.643707275,-576.786987305,2885.66625977,-277.442779541,871.96295166,2825.66625977
740.571,164.340805054,88.5653991699,201.0,175.0,132.0,30.0,43.5009613037,315.01864624,2857.81298828,415.190551758,-556.962890625,2887.81298828,-277.653564453,892.457824707,2827.81298828
740.602,165.434280396,88.6318664551,201.0,175.0,132.0,30.0,54.5229568481,314.72076416,2861.16088867,415.671905518,-557.608581543,2891.16088867,-277.982269287,893.514343262,2831.16088867
740.649,166.996124268,87.6438293457,201.0,173.0,132.0,30.0,70.4099349976,325.636779785,2869.99975586,416.942687988,-538.97467041,2899.99975586,-278.850158691,896.303894043,2839.99975586
740.727,169.764068604,83.6157836914,203.0,171.0,148.0,30.0,99.6313323975,371.259887695,2909.84960938,443.29006958,-525.762634277,2939.84960938,-121.184059143,908.880554199,2879.84960938
740.915,176.559875488,82.799697876,207.0,169.0,150.0,30.0,167.493087769,376.258544922,2884.33349609,480.321136475,-500.760162354,2914.33349609,-100.091964722,900.827575684,2854.33349609
741.165,178.654998779,80.3979187012,207.0,169.0,152.0,30.0,194.667785645,413.253631592,2975.80297852,495.396514893,-516.477111816,3005.80297852,-82.6396179199,929.69543457,2945.80297852
741.399,175.33732605,78.2912139893,201.0,169.0,150.0,28.0,167.610565186,455.805053711,3116.4284668,452.372589111,-540.640258789,3146.4284668,-108.230758667,995.722961426,3086.4284668
741.68,171.663024902,72.2102966309,195.0,161.0,148.0,26.0,132.45262146,542.729858398,3238.58203125,401.163970947,-469.934967041,3268.58203125,-135.017120361,1057.63415527,3208.58203125
742.009,170.440460205,68.5908660889,195.0,149.0,146.0,24.0,121.920051575,600.338134766,3330.12988281,412.399963379,-341.702819824,3360.12988281,-162.014343262,1110.95581055,3300.12988281
742.102,170.370574951,68.51902771,195.0,149.0,146.0,26.0,121.308792114,602.193908691,3335.76318359,413.091339111,-342.275695801,3365.76318359,-162.290908813,1089.66760254,3305.76318359
742.134,170.290176392,68.5088729858,195.0,149.0,146.0,26.0,120.491790771,602.929748535,3339.18017578,413.510742188,-342.623168945,3369.18017578,-162.458648682,1090.79394531,3309.18017578
742.196,170.285552979,68.5445861816,197.0,149.0,146.0,26.0,120.526947021,602.958862305,3341.65917969,437.461639404,-342.875274658,3371.65917969,-162.580352783,1091.61108398,3311.65917969
742.227,170.151107788,68.5012664795,197.0,149.0,148.0,24.0,118.90814209,603.245910645,3340.43798828,437.303192139,-342.751068115,3370.43798828,-139.303207397,1114.42578125,3310.43798828
742.259,170.226867676,68.4383544922,197.0,149.0,146.0,26.0,119.864074707,604.328369141,3342.34912109,437.551177979,-342.94543457,3372.34912109,-162.614227295,1091.83850098,3312.34912109
742.29,170.430145264,68.3306121826,197.0,149.0,146.0,28.0,122.174224854,605.232788086,3340.37060547,437.294464111,-342.744232178,3370.37060547,-162.517089844,1067.96960449,3310.37060547
742.321,170.449935913,68.2623748779,197.0,149.0,146.0,26.0,122.344688416,605.728271484,3338.69628906,437.077209473,-342.573974609,3368.69628906,-162.434890747,1090.63452148,3308.69628906
742.384,170.463973999,68.1097488403,197.0,149.0,148.0,22.0,122.488479614,607.413208008,3338.13574219,437.004486084,-342.516967773,3368.13574219,-139.206329346,1136.85192871,3308.13574219
742.43,170.53678894,68.0277023315,197.0,149.0,148.0,22.0,123.40385437,608.684997559,3339.84423828,437.226135254,-342.690704346,3369.84423828,-139.27822876,1137.43908691,3309.84423828
742.509,170.586685181,68.0855560303,199.0,149.0,148.0,22.0,124.029342651,608.208618164,3340.94921875,461.010955811,-342.803100586,3370.94921875,-139.32472229,1137.81872559,3310.94921875
742.54,170.636154175,68.0824279785,199.0,149.0,148.0,24.0,124.623588562,608.317321777,3341.34521484,461.065155029,-342.843322754,3371.34521484,-139.341384888,1114.73120117,3311.34521484
742.602,170.831192017,68.0010223389,199.0,149.0,148.0,22.0,126.805519104,608.774902344,3338.62402344,460.692993164,-342.566619873,3368.62402344,-139.226882935,1137.01965332,3308.62402344
742.68,171.297515869,67.9678344727,201.0,149.0,148.0,24.0,132.028457642,608.074462891,3332.65478516,483.460144043,-341.959594727,3362.65478516,-138.975692749,1111.80566406,3302.65478516
742.696,171.68649292,67.620262146,199.0,149.0,148.0,24.0,136.589920044,612.206481934,3333.03710938,459.928924561,-341.998474121,3363.03710938,-138.991775513,1111.93444824,3303.03710938
742.743,171.732543945,67.4681243896,199.0,147.0,148.0,22.0,137.180328369,614.217834473,3334.30273438,460.102020264,-318.532226562,3364.30273438,-139.045043945,1135.53466797,3304.30273438
742.79,171.784759521,67.4989089966,199.0,147.0,148.0,28.0,137.783477783,613.825134277,3334.125,460.077697754,-318.515411377,3364.125,-139.037567139,1065.95471191,3304.125
742.821,171.916290283,67.4216003418,199.0,149.0,148.0,24.0,139.297668457,614.625,3333.56079102,460.000549316,-342.051727295,3363.56079102,-139.013824463,1112.11071777,3303.56079102
742.852,171.875167847,67.4236602783,199.0,149.0,148.0,24.0,138.839813232,614.701721191,3334.10791016,460.075378418,-342.10736084,3364.10791016,-139.036849976,1112.29492188,3304.10791016
742.884,171.99949646,67.4099884033,201.0,147.0,148.0,28.0,140.227813721,614.573974609,3332.54858398,483.444885254,-318.366119385,3362.54858398,-138.971221924,1065.44616699,3302.54858398
742.915,171.95640564,67.3433380127,201.0,147.0,148.0,24.0,139.751083374,615.471557617,3333.19042969,483.53717041,-318.4269104,3363.19042969,-138.99822998,1111.98608398,3303.19042969
742.946,172.02583313,67.2653427124,201.0,149.0,148.0,24.0,140.489456177,616.062133789,3331.45483398,483.287628174,-341.837554932,3361.45483398,-138.925201416,1111.4017334,3301.45483398
742.977,172.019668579,67.3210983276,199.0,147.0,148.0,24.0,140.311599731,614.946777344,3328.94287109,459.368988037,-318.024749756,3358.94287109,-138.819488525,1110.55615234,3298.94287109
743.009,172.111206055,67.318611145,199.0,147.0,148.0,24.0,141.305419922,614.651000977,3327.18457031,459.128540039,-317.858276367,3357.18457031,-138.745513916,1109.9642334,3297.18457031
