t,x,y,z
615.400856,0.8059999999999999,-0.17600000000000002,-0.16
615.450904,0.732,-0.256,-0.17800000000000002
615.500952,0.774,-0.33799999999999997,-0.18600000000000003
615.5509999999999,0.992,-0.48200000000000004,-0.07200000000000001
615.6008559999999,0.966,-0.4,-0.11199999999999999
615.650904,0.88,-0.312,-0.08800000000000001
615.7009519999999,0.966,-0.35200000000000004,-0.17800000000000002
615.751,1.504,-0.41600000000000004,-0.5379999999999999
615.800856,1.4140000000000001,-0.27399999999999997,-0.434
615.850904,0.812,-0.192,-0.106
615.900952,0.45399999999999996,-0.212,-0.02
615.951,0.368,-0.27,-0.008
616.001856,0.83,-0.36,-0.068
616.051904,1.506,-0.37,-0.23199999999999998
616.101952,1.462,-0.36,-0.20800000000000002
616.1519999999999,1.328,-0.20199999999999999,-0.124
616.2018559999999,1.36,-0.122,-0.09
616.251904,1.19,-0.07200000000000001,-0.128
616.3019519999999,1.0859999999999999,-0.064,-0.078
616.352,1.006,-0.078,-0.08
616.401856,0.912,-0.098,-0.09
616.451904,0.764,-0.07200000000000001,-0.042
616.501952,0.6659999999999999,-0.08199999999999999,-0.032
616.552,0.56,-0.078,0.013999999999999999
616.601856,0.536,-0.08,0.018000000000000002
616.6519040000001,0.6,-0.05,0.013999999999999999
616.701952,0.68,-0.052000000000000005,-0.004
616.752,0.828,-0.08199999999999999,-0.066
616.8018559999999,0.902,-0.128,-0.11199999999999999
616.851904,1.056,-0.308,0.006
616.9019519999999,1.056,-0.366,0.142
616.952,0.902,-0.32799999999999996,0.062
617.002856,0.9840000000000001,-0.222,0.07
617.052904,1.04,-0.17800000000000002,0.096
617.102952,1.062,-0.17800000000000002,0.08800000000000001
617.153,0.96,-0.226,0.03
617.202856,0.92,-0.242,-0.008
617.2529040000001,0.9279999999999999,-0.22399999999999998,-0.05
617.302952,0.99,-0.16399999999999998,-0.048
617.3530000000001,0.96,-0.146,-0.068
617.4028559999999,0.9620000000000001,-0.154,-0.10400000000000001
617.452904,0.982,-0.162,-0.098
617.5029519999999,0.978,-0.136,-0.096
617.553,0.976,-0.158,-0.055999999999999994
617.602856,0.972,-0.162,-0.05
617.652904,1.016,-0.162,-0.068
617.702952,0.996,-0.17,-0.08800000000000001
617.753,0.968,-0.18600000000000003,-0.08199999999999999
617.8028559999999,0.958,-0.2,-0.055999999999999994
617.852904,0.9079999999999999,-0.19399999999999998,-0.064
617.9029519999999,0.9359999999999999,-0.196,-0.05
617.953,0.9179999999999999,-0.182,-0.062
618.002856,1.0,-0.218,-0.096
618.052904,1.006,-0.228,-0.114
618.102952,0.96,-0.23199999999999998,-0.122
618.153,0.9540000000000001,-0.22399999999999998,-0.126
618.203856,0.968,-0.19,-0.152
618.253904,0.972,-0.17800000000000002,-0.138
618.303952,0.966,-0.168,-0.10400000000000001
618.354,0.968,-0.174,-0.08199999999999999
618.4038559999999,0.978,-0.162,-0.08800000000000001
618.453904,0.978,-0.122,-0.11
618.5039519999999,1.0,-0.122,-0.096
618.554,0.9740000000000001,-0.134,-0.052000000000000005
618.603856,0.998,-0.17800000000000002,0.054000000000000006
618.653904,0.966,-0.174,0.13
618.703952,1.04,-0.154,0.24600000000000002
618.754,0.998,0.22,0.284
618.803856,0.968,-0.11199999999999999,0.16399999999999998
618.853904,0.9259999999999999,-0.222,0.078
618.903952,0.898,-0.23399999999999999,0.07
618.9540000000001,0.9520000000000001,-0.13,0.05
619.0038559999999,1.042,-0.142,0.068
619.053904,1.006,-0.154,0.052000000000000005
619.1039519999999,1.016,-0.128,0.038
619.154,0.988,-0.094,0.006
619.204856,0.9520000000000001,-0.08800000000000001,-0.03
619.254904,0.934,-0.07200000000000001,-0.078
619.304952,0.9279999999999999,-0.084,-0.128
619.355,0.914,-0.09,-0.152
619.404856,0.904,-0.114,-0.158
619.454904,0.992,-0.16,-0.11599999999999999
619.504952,1.032,-0.218,-0.136
619.555,1.1440000000000001,-0.5,-0.07200000000000001
619.6048559999999,1.104,-0.488,-0.308
619.654904,0.9840000000000001,-0.34600000000000003,-0.494
619.7049519999999,1.022,-0.25,-0.332
619.755,0.87,-0.304,-0.226
619.804856,0.78,-0.33799999999999997,-0.19399999999999998
619.854904,0.726,-0.48200000000000004,-0.28
619.904952,0.784,-0.43,-0.174
619.955,0.774,-0.32,-0.174
620.0048559999999,0.7979999999999999,-0.23800000000000002,-0.226
620.054904,0.792,-0.168,-0.256
620.1049519999999,0.736,-0.18,-0.466
620.155,0.802,-0.32,-0.32799999999999996
620.2058559999999,0.818,-0.318,-0.37
620.255904,0.782,-0.076,-0.264
620.3059519999999,0.69,-0.146,-0.16
620.356,0.868,-0.292,0.062
620.405856,1.17,-0.5760000000000001,-0.10400000000000001
620.455904,1.1520000000000001,-0.7659999999999999,-0.6559999999999999
620.505952,1.0859999999999999,-0.43799999999999994,-0.57
620.556,0.9440000000000001,-0.032,-0.25
620.6058559999999,0.968,0.11,-0.106
620.655904,0.846,0.012,-0.14400000000000002
620.7059519999999,0.902,0.128,-0.16
620.756,1.112,0.08800000000000001,0.027999999999999997
620.805856,1.04,0.013999999999999999,0.08199999999999999
620.855904,1.062,-0.168,0.013999999999999999
620.905952,0.934,-0.316,-0.05
620.956,0.902,-0.32,-0.03
621.005856,0.878,-0.16,-0.07
621.055904,0.87,-0.04,-0.07200000000000001
621.105952,0.9520000000000001,0.044000000000000004,-0.08800000000000001
621.156,1.022,-0.05,-0.122
621.2068559999999,1.0,-0.11599999999999999,-0.154
621.256904,0.988,-0.128,-0.13
621.3069519999999,0.992,-0.13,-0.122
621.357,0.978,-0.16399999999999998,-0.128
621.406856,1.008,-0.2,-0.128
621.456904,0.998,-0.22399999999999998,-0.136
621.506952,0.76,-0.29600000000000004,-0.032
621.557,0.672,-0.37,0.013999999999999999
621.606856,0.718,-0.41600000000000004,0.006
621.656904,0.93,-0.474,0.016
621.706952,0.8859999999999999,-0.488,0.018000000000000002
621.757,0.9079999999999999,-0.414,-0.016
621.8068559999999,0.75,-0.304,-0.05
621.856904,0.752,-0.26,0.013999999999999999
621.9069519999999,0.638,-0.22399999999999998,-0.032
621.957,0.624,-0.17800000000000002,-0.048
622.006856,0.62,-0.292,-0.218
622.056904,0.662,-0.382,-0.43
622.106952,0.816,-0.782,-0.488
622.1569999999999,1.008,-0.586,-0.644
622.207856,0.88,-0.46399999999999997,-0.426
622.257904,0.966,-0.526,-0.41600000000000004
622.307952,0.6,-1.09,-1.01
622.3580000000001,1.038,-0.8320000000000001,-0.528
622.4078559999999,0.654,-0.32799999999999996,-0.586
622.457904,0.614,-0.496,-0.644
622.5079519999999,0.518,-0.64,-0.528
622.558,0.508,-0.58,-0.498
622.607856,0.542,-0.6559999999999999,-0.5760000000000001
622.657904,0.504,-0.69,-0.552
622.707952,0.47200000000000003,-0.76,-0.49
622.758,0.486,-0.826,-0.456
622.807856,0.45,-0.8,-0.424
622.857904,0.36,-0.804,-0.336
622.9079519999999,0.24,-0.9179999999999999,-0.13
622.9580000000001,0.198,-0.8540000000000001,0.006
623.007856,0.20600000000000002,-0.898,-0.016
623.057904,0.098,-0.922,-0.14800000000000002
623.107952,0.096,-0.9279999999999999,-0.17800000000000002
623.158,-0.016,-0.93,-0.066
623.207856,-0.066,-0.8640000000000001,-0.062
623.257904,-0.096,-0.836,-0.136
623.307952,-0.098,-0.84,-0.19
623.3580000000001,0.024,-0.922,-0.154
623.608856,0.22399999999999998,-0.904,-0.16
623.658904,0.2,-0.9159999999999999,-0.128
623.708952,0.248,-1.022,-0.102
623.759,0.28600000000000003,-0.9520000000000001,-0.02
623.808856,0.348,-0.922,0.08800000000000001
623.858904,0.326,-0.9,0.10800000000000001
623.908952,0.242,-0.93,0.10800000000000001
623.9590000000001,0.204,-1.082,0.055999999999999994
624.0088559999999,0.326,-0.9440000000000001,-0.004
624.058904,0.248,-0.968,-0.04
624.1089519999999,0.252,-0.958,0.048
624.159,0.20800000000000002,-0.898,-0.018000000000000002
624.208856,0.10400000000000001,-0.816,-0.132
624.258904,0.294,-1.082,0.008
624.308952,0.368,-1.058,0.078
624.359,0.22399999999999998,-1.01,0.04
624.408856,0.226,-0.912,-0.032
624.458904,0.21600000000000003,-0.93,-0.066
624.5089519999999,0.22399999999999998,-1.008,-0.057999999999999996
624.559,0.214,-0.998,-0.052000000000000005
624.6098559999999,0.192,-0.9259999999999999,-0.02
624.659904,0.204,-0.858,0.14
624.7099519999999,0.198,-0.9440000000000001,0.096
624.76,0.298,-1.042,0.22399999999999998
624.809856,0.24600000000000002,-0.8740000000000001,0.17800000000000002
624.859904,0.23,-0.946,0.168
624.909952,0.24,-0.912,0.166
624.96,0.222,-0.948,0.15
625.009856,0.22399999999999998,-0.96,0.146
625.059904,0.22,-0.9540000000000001,0.14
625.1099519999999,0.226,-1.016,0.128
625.16,0.20600000000000002,-0.858,0.168
625.209856,0.22,-0.9359999999999999,0.168
625.259904,0.23199999999999998,-0.968,0.146
625.309952,0.22,-0.9359999999999999,0.19399999999999998
625.36,0.21600000000000003,-0.946,0.184
625.409856,0.2,-0.9359999999999999,0.184
625.459904,0.19399999999999998,-0.912,0.17800000000000002
625.509952,0.22399999999999998,-0.9640000000000001,0.17600000000000002
625.56,0.204,-0.958,0.162
625.610856,0.2,-0.9279999999999999,0.188
625.660904,0.242,-1.006,0.184
625.7109519999999,0.19399999999999998,-0.958,0.146
625.761,0.204,-0.932,0.184
625.810856,0.214,-0.9620000000000001,0.174
625.860904,0.21600000000000003,-0.946,0.168
625.910952,0.214,-0.958,0.16
625.961,0.212,-0.94,0.188
626.010856,0.2,-0.96,0.174
626.060904,0.184,-0.9440000000000001,0.16
626.110952,0.19399999999999998,-0.946,0.19399999999999998
626.161,0.204,-0.932,0.21
626.2108559999999,0.23,-0.946,0.19399999999999998
626.260904,0.21600000000000003,-0.948,0.184
626.3109519999999,0.20800000000000002,-0.958,0.17600000000000002
626.361,0.21,-0.968,0.182
626.410856,0.198,-0.94,0.174
626.460904,0.198,-0.932,0.166
626.510952,0.20600000000000002,-0.9640000000000001,0.17800000000000002
626.561,0.222,-0.968,0.198
626.611856,0.2,-0.948,0.198
626.661904,0.198,-0.9520000000000001,0.192
626.711952,0.198,-0.938,0.19399999999999998
626.762,0.198,-0.958,0.214
626.8118559999999,0.198,-0.9540000000000001,0.158
626.861904,0.188,-0.9620000000000001,0.156
626.9119519999999,0.174,-0.946,0.168
626.962,0.192,-0.948,0.19399999999999998
627.011856,0.188,-0.938,0.214
627.061904,0.204,-0.96,0.172
627.111952,0.20600000000000002,-0.9440000000000001,0.18
627.1619999999999,0.20600000000000002,-0.9420000000000001,0.198
627.211856,0.20600000000000002,-0.934,0.192
627.261904,0.226,-0.986,0.174
627.3119519999999,0.226,-0.9440000000000001,0.152
627.362,0.228,-0.96,0.172
627.411856,0.22399999999999998,-0.932,0.17600000000000002
627.461904,0.226,-0.9440000000000001,0.174
627.511952,0.23,-0.946,0.18
627.562,0.22399999999999998,-0.948,0.172
627.612856,0.23399999999999999,-0.948,0.17800000000000002
627.662904,0.222,-0.96,0.166
627.712952,0.24,-0.946,0.188
627.763,0.23600000000000002,-0.9420000000000001,0.188
627.812856,0.22,-0.9420000000000001,0.204
627.862904,0.218,-0.9540000000000001,0.2
627.9129519999999,0.23199999999999998,-0.9540000000000001,0.19399999999999998
627.9630000000001,0.21600000000000003,-0.9420000000000001,0.212
628.0128559999999,0.222,-0.9440000000000001,0.2
628.062904,0.21600000000000003,-0.9440000000000001,0.20600000000000002
628.112952,0.23,-0.958,0.21600000000000003
628.163,0.23199999999999998,-0.9259999999999999,0.21600000000000003
628.212856,0.22399999999999998,-0.924,0.228
628.262904,0.23800000000000002,-0.9359999999999999,0.23600000000000002
628.312952,0.24,-0.9059999999999999,0.204
628.363,0.24,-0.946,0.22
628.4128559999999,0.226,-0.9279999999999999,0.23
628.462904,0.226,-0.958,0.20800000000000002
628.5129519999999,0.226,-0.922,0.19
628.563,0.226,-0.9520000000000001,0.198
628.612856,0.23,-0.9440000000000001,0.192
628.662904,0.23199999999999998,-0.986,0.152
628.712952,0.24,-0.946,0.166
628.763,0.20600000000000002,-0.9059999999999999,0.174
628.813856,0.22,-0.958,0.166
628.863904,0.20600000000000002,-0.9520000000000001,0.15
628.913952,0.226,-0.9740000000000001,0.124
628.964,0.21,-0.91,0.048
629.0138559999999,0.254,-0.946,0.126
629.063904,0.326,-1.0659999999999998,0.184
629.1139519999999,0.6559999999999999,-1.3459999999999999,0.37
629.164,0.838,-1.146,0.504
629.213856,0.528,-0.616,0.462
629.263904,0.93,-1.04,0.39799999999999996
629.313952,0.6459999999999999,-0.298,0.152
629.364,0.364,-0.272,0.08800000000000001
629.413856,0.446,-0.526,-0.064
629.463904,0.5820000000000001,-0.73,-0.27
629.5139519999999,0.728,-1.17,-0.624
629.564,0.654,-1.1440000000000001,-0.9540000000000001
629.6138559999999,0.574,-1.25,-1.25
629.663904,0.322,-1.296,-1.1840000000000002
629.713952,0.096,-1.306,-0.618
629.764,0.14400000000000002,-1.082,-0.536
629.814856,0.304,-1.304,-0.38799999999999996
629.864904,0.93,-0.858,-0.61
629.914952,1.286,0.124,0.22399999999999998
629.965,1.232,-0.8640000000000001,-0.376
630.014856,0.7120000000000001,0.078,0.07
630.064904,1.222,-0.384,-0.122
630.1149519999999,0.8859999999999999,-0.008,-0.07400000000000001
630.165,1.182,-0.068,-0.128
630.2148559999999,1.166,-0.128,0.038
630.264904,0.9359999999999999,0.024,0.027999999999999997
630.314952,0.8420000000000001,0.17600000000000002,0.068
630.365,0.976,0.114,-0.114
630.414856,0.88,0.134,0.096
630.464904,1.04,0.146,0.07
630.514952,0.8640000000000001,0.24,0.10800000000000001
630.565,1.016,0.086,0.10400000000000001
630.6148559999999,0.9520000000000001,0.14,-0.002
630.664904,1.038,0.10400000000000001,0.038
630.7149519999999,0.956,0.126,0.092
630.765,1.038,0.192,0.05
630.8158559999999,0.888,0.226,0.08800000000000001
630.865904,0.992,0.024,0.002
630.915952,1.038,-0.048,-0.066
630.966,0.992,0.024,-0.032
631.015856,1.176,0.11199999999999999,-0.09
631.065904,1.094,0.11199999999999999,-0.168
631.115952,0.9440000000000001,-0.055999999999999994,-0.048
631.1659999999999,1.06,-0.036000000000000004,-0.042
631.2158559999999,0.992,0.20800000000000002,-0.018000000000000002
631.265904,1.0759999999999998,0.096,-0.042
631.3159519999999,0.956,-0.168,0.002
631.366,1.1,-0.20800000000000002,-0.016
631.415856,0.998,-0.07400000000000001,0.013999999999999999
631.465904,0.606,-0.032,-0.11199999999999999
631.515952,1.368,-0.21600000000000003,-0.11199999999999999
631.566,1.328,-0.41600000000000004,0.08800000000000001
631.615856,0.792,-0.09,0.094
631.665904,0.478,0.032,0.20600000000000002
631.7159519999999,1.056,-0.73,0.10800000000000001
631.766,1.02,-0.6,0.45
631.8168559999999,0.878,-0.718,0.764
631.866904,1.422,-0.816,-0.12
631.9169519999999,0.8059999999999999,-0.872,-0.23399999999999999
631.967,0.866,-0.218,0.348
632.016856,1.1540000000000001,-0.516,0.6779999999999999
632.066904,1.272,-0.568,1.02
632.116952,1.472,-0.13,1.08
632.1669999999999,1.19,-0.5479999999999999,0.728
632.216856,0.7859999999999999,-0.532,0.608
632.266904,0.20600000000000002,-0.484,0.258
632.3169519999999,-0.18600000000000003,-0.16399999999999998,0.284
632.367,-0.39399999999999996,0.11,0.336
632.4168559999999,-0.44,0.022000000000000002,0.4
632.466904,-0.33799999999999997,0.052000000000000005,0.434
632.516952,-0.21,-0.018000000000000002,0.648
632.567,-0.28,0.508,0.754
632.616856,-0.39399999999999996,0.71,1.1640000000000001
632.666904,-0.512,0.574,1.128
632.716952,-0.456,0.434,1.058
632.7669999999999,-0.282,0.742,1.094
632.817856,-0.27399999999999997,0.6459999999999999,1.148
632.867904,-0.168,0.456,0.828
632.9179519999999,-0.17800000000000002,0.34600000000000003,0.9259999999999999
632.9680000000001,-0.16,0.574,0.892
633.0178559999999,-0.18600000000000003,0.478,0.9179999999999999
633.067904,-0.04,0.494,1.042
633.117952,-0.126,0.29600000000000004,0.9740000000000001
633.168,-0.162,0.15,0.8959999999999999
633.217856,-0.046,-0.05,0.872
633.267904,0.07200000000000001,-0.24,0.7979999999999999
633.317952,0.24,-0.184,0.934
633.368,0.382,-0.04,0.92
633.4178559999999,0.508,0.16,0.8959999999999999
633.467904,0.424,0.076,0.882
633.5179519999999,0.08199999999999999,0.262,0.92
633.568,-0.08,0.374,0.95
633.617856,-0.306,0.342,1.038
633.667904,-0.46399999999999997,0.392,0.988
633.717952,-0.5760000000000001,0.59,0.968
633.768,-0.386,0.764,0.8320000000000001
633.817856,-0.084,0.748,0.768
633.867904,-0.04,0.758,0.718
633.9179519999999,-0.18,0.688,0.718
633.9680000000001,-0.282,0.67,0.696
634.0188559999999,-0.29600000000000004,0.608,0.684
634.068904,-0.284,0.604,0.616
634.1189519999999,-0.212,0.672,0.632
634.169,-0.20800000000000002,0.684,0.56
634.218856,-0.15,0.77,0.49200000000000005
634.268904,-0.14400000000000002,0.7340000000000001,0.39799999999999996
634.318952,-0.068,1.102,0.318
634.369,-0.036000000000000004,1.126,0.326
634.418856,-0.016,1.136,0.292
634.468904,0.006,1.23,0.304
634.5189519999999,-0.07400000000000001,1.048,0.24
634.569,-0.098,1.026,0.17600000000000002
634.6188559999999,-0.14800000000000002,0.9520000000000001,0.184
634.668904,-0.162,0.87,0.242
634.718952,-0.1,0.78,0.27
634.769,-0.13,0.758,0.28600000000000003
634.818856,-0.162,0.99,0.23
634.868904,-0.16399999999999998,0.9259999999999999,0.23
634.918952,-0.07400000000000001,0.946,0.222
634.969,-0.05,1.02,0.204
635.019856,0.042,0.998,0.158
635.069904,0.192,1.054,0.10400000000000001
635.119952,0.366,0.92,0.672
635.17,0.39399999999999996,0.8640000000000001,0.14800000000000002
635.2198559999999,0.45399999999999996,0.688,0.278
635.269904,0.518,0.7020000000000001,0.368
635.319952,0.396,0.688,0.44
635.37,0.2,0.8959999999999999,0.418
635.419856,-0.084,1.05,0.204
635.469904,-0.128,1.092,0.098
635.519952,-0.14800000000000002,1.094,0.054000000000000006
635.57,-0.1,0.878,0.11800000000000001
635.6198559999999,-0.09,0.9359999999999999,0.08800000000000001
635.669904,-0.02,0.94,0.2
635.7199519999999,0.024,0.782,0.294
635.77,0.013999999999999999,0.9840000000000001,0.142
635.819856,-0.03,0.9840000000000001,0.08
635.869904,-0.042,1.02,0.102
635.919952,0.022000000000000002,1.016,0.098
635.97,0.07,0.9079999999999999,-0.008
636.020856,0.054000000000000006,0.9940000000000001,0.04
636.070904,0.046,1.016,0.068
636.120952,-0.002,1.006,-0.064
636.1709999999999,0.006,0.972,0.013999999999999999
636.2208559999999,0.013999999999999999,0.978,-0.002
636.270904,0.013999999999999999,0.9359999999999999,-0.057999999999999996
636.3209519999999,0.04,0.958,0.018000000000000002
636.371,0.04,0.9840000000000001,0.03
636.420856,-0.012,1.02,-0.008
636.470904,0.036000000000000004,0.9740000000000001,0.12
636.520952,0.002,0.958,0.12
636.571,0.024,1.008,0.07200000000000001
636.620856,0.044000000000000004,1.034,0.024
636.670904,0.034,0.94,0.174
636.720952,0.038,1.006,0.29600000000000004
636.771,0.08,1.486,0.322
636.8208559999999,0.062,1.5519999999999998,-0.168
636.870904,0.28,1.474,0.32799999999999996
636.9209519999999,0.156,1.46,-0.016
636.971,0.158,1.1440000000000001,-0.128
637.021856,0.35200000000000004,0.8059999999999999,-0.18600000000000003
637.071904,0.33399999999999996,0.43200000000000005,0.094
637.121952,0.466,0.092,0.23800000000000002
637.172,0.374,-0.302,0.43200000000000005
637.221856,0.4,-1.122,1.094
637.271904,0.46399999999999997,-0.7859999999999999,1.248
637.321952,0.386,-0.272,1.79
637.372,0.434,0.626,2.338
637.4218559999999,0.114,-0.672,1.182
637.471904,-0.154,-0.19,0.856
637.5219519999999,0.06,-0.344,1.064
637.572,0.126,-0.14400000000000002,1.054
637.621856,0.19,-0.094,1.058
637.671904,-0.026000000000000002,-0.12,1.176
637.721952,-0.314,-0.28800000000000003,1.052
637.7719999999999,-0.212,-0.27399999999999997,0.992
637.8218559999999,-0.09,-0.318,0.816
637.871904,0.027999999999999997,-0.40399999999999997,0.8859999999999999
637.9219519999999,-0.37799999999999995,0.12,0.6940000000000001
637.972,-0.318,0.184,0.63
638.0228559999999,-0.19399999999999998,0.20800000000000002,1.112
638.072904,-0.466,0.61,0.88
638.1229519999999,0.092,-0.068,1.138
638.173,-0.07200000000000001,-0.012,1.022
638.222856,0.434,0.14,1.3419999999999999
638.272904,0.402,0.142,1.5519999999999998
638.322952,0.28600000000000003,0.304,1.266
638.373,0.3,-0.024,1.112
638.4228559999999,0.568,0.28800000000000003,0.654
638.472904,0.384,0.47200000000000003,0.866
638.5229519999999,0.638,0.312,0.818
638.573,0.326,0.418,0.85
638.622856,0.508,0.198,0.9359999999999999
638.672904,0.94,-0.382,0.8759999999999999
638.722952,0.568,0.078,1.442
638.773,0.43799999999999994,-0.17800000000000002,0.9440000000000001
638.822856,0.23,-0.306,1.1520000000000001
638.872904,-0.16,-0.052000000000000005,1.23
638.922952,0.022000000000000002,0.114,1.446
638.9730000000001,0.312,0.354,1.1640000000000001
639.0228559999999,0.36,0.19399999999999998,0.9840000000000001
639.072904,0.24,0.046,0.742
639.1229519999999,0.078,-0.11,0.638
639.173,-0.168,0.006,0.5660000000000001
639.223856,-0.26,-0.048,0.542
639.273904,-0.258,-0.14400000000000002,0.5760000000000001
639.323952,-0.14800000000000002,-0.17,0.688
639.374,0.102,-0.126,0.764
639.423856,0.166,-0.04,0.902
639.473904,0.8079999999999999,0.126,1.102
639.523952,1.76,0.728,1.5719999999999998
639.5740000000001,0.546,-0.36200000000000004,1.19
639.6238559999999,0.498,-0.506,0.976
639.673904,0.556,-0.114,0.96
639.7239519999999,0.322,-0.23199999999999998,0.736
639.774,0.38,-0.7759999999999999,0.752
639.823856,0.294,-0.57,0.59
639.873904,0.654,-0.836,0.652
639.923952,0.526,-0.708,0.32799999999999996
639.974,0.488,-0.72,0.638
640.0238559999999,0.414,-0.698,0.574
640.073904,0.23199999999999998,-1.314,0.8540000000000001
640.1239519999999,0.188,-0.41,1.006
640.174,0.21600000000000003,-0.882,0.852
640.2248559999999,0.2,-0.282,0.77
640.274904,0.42200000000000004,-0.528,0.958
640.3249519999999,0.526,-0.39799999999999996,1.062
640.375,0.46,-0.47200000000000003,0.9940000000000001
640.424856,0.354,-0.302,1.074
640.474904,0.59,-0.35600000000000004,0.998
640.524952,0.49200000000000005,-0.057999999999999996,1.062
640.575,0.326,0.06,1.0859999999999999
640.6248559999999,0.28600000000000003,-0.03,0.888
640.674904,0.16,-0.08199999999999999,0.6779999999999999
640.7249519999999,0.23,0.13,0.7040000000000001
640.775,0.254,0.154,1.0859999999999999
640.824856,0.294,0.386,1.236
640.874904,0.27,0.14,1.088
640.924952,0.23800000000000002,0.11199999999999999,1.01
640.975,0.29,0.15,1.058
641.024856,0.318,0.158,1.038
641.0749040000001,0.28,0.29,0.9440000000000001
641.124952,0.242,0.41600000000000004,0.96
641.175,0.198,0.496,0.8440000000000001
641.2258559999999,0.17600000000000002,0.48200000000000004,0.784
641.275904,0.064,0.67,0.662
641.3259519999999,0.008,0.838,0.7040000000000001
641.376,0.066,0.742,0.688
641.425856,0.08199999999999999,0.72,0.716
641.475904,0.08199999999999999,0.684,0.78
641.525952,0.096,0.6779999999999999,0.782
641.576,0.092,0.654,0.792
641.625856,0.08,0.6679999999999999,0.818
641.6759040000001,0.10800000000000001,0.63,0.774
641.725952,0.11,0.654,0.684
641.776,0.046,0.748,0.736
641.8258559999999,0.08199999999999999,0.7340000000000001,0.872
641.875904,0.10800000000000001,0.526,0.91
641.9259519999999,0.156,0.392,0.924
641.976,0.11800000000000001,0.44799999999999995,0.878
642.025856,0.128,0.47600000000000003,0.9640000000000001
642.075904,0.142,0.374,0.9740000000000001
642.125952,0.12,0.47200000000000003,0.968
642.1759999999999,0.134,0.44,0.9279999999999999
642.226856,0.096,0.536,0.9
642.2769040000001,0.11199999999999999,0.508,0.8959999999999999
642.326952,0.114,0.574,0.8759999999999999
642.377,0.184,0.45,0.9520000000000001
642.4268559999999,0.22,0.45,0.9179999999999999
642.476904,0.21600000000000003,0.23800000000000002,1.054
642.5269519999999,0.23600000000000002,0.114,1.064
642.577,0.22399999999999998,0.07,0.9840000000000001
642.626856,0.22399999999999998,-0.16399999999999998,0.968
642.676904,0.22399999999999998,-0.188,0.966
642.726952,0.318,-0.28600000000000003,0.818
642.7769999999999,0.33399999999999996,-0.336,0.902
642.8268559999999,0.35200000000000004,-0.45799999999999996,0.992
642.876904,0.374,-0.42,0.9840000000000001
642.9269519999999,0.344,-0.402,1.054
642.977,0.406,-0.33,1.036
643.026856,0.364,-0.057999999999999996,1.006
643.076904,0.44,-0.122,1.02
643.126952,0.24600000000000002,0.24,0.9840000000000001
643.177,0.142,0.6559999999999999,0.774
643.227856,0.13,0.638,0.648
643.277904,0.166,0.742,0.528
643.327952,0.29,0.7979999999999999,0.496
643.378,0.4,0.7979999999999999,0.47
643.4278559999999,0.504,0.75,0.47200000000000003
643.477904,0.5579999999999999,0.846,0.47
643.5279519999999,0.636,0.9259999999999999,0.42200000000000004
643.578,0.91,1.516,0.192
643.627856,1.12,1.15,0.048
643.677904,1.256,0.27,0.61
643.727952,1.1159999999999999,-0.146,1.046
643.778,0.61,0.326,0.7959999999999999
643.827856,0.43,0.344,0.764
643.8779040000001,0.514,0.188,0.718
643.927952,0.64,0.12,0.8220000000000001
643.9780000000001,0.556,-0.05,0.736
644.0278559999999,0.574,-0.16,0.856
644.077904,0.386,-0.01,0.784
644.1279519999999,0.408,-0.02,0.856
644.178,0.29,-0.05,1.08
644.227856,0.15,-0.158,0.988
644.277904,0.114,-0.01,1.214
644.327952,0.142,0.11,1.182
644.378,0.172,0.03,0.93
644.428856,0.188,-0.21600000000000003,1.022
644.478904,-0.26,-0.052000000000000005,1.4480000000000002
644.528952,-0.04,-0.184,1.624
644.5790000000001,0.13,-0.28,0.87
644.6288559999999,0.08800000000000001,-0.264,0.7859999999999999
644.678904,0.23,-0.48200000000000004,0.948
644.7289519999999,-0.13,0.386,1.15
644.779,0.158,-0.626,0.83
644.828856,0.096,-0.706,1.232
644.878904,-0.114,-0.528,1.084
644.928952,-0.04,-0.196,1.052
644.979,-0.128,-0.444,1.1320000000000001
645.0288559999999,-0.05,-0.314,0.902
645.078904,-0.07400000000000001,-0.4,0.9359999999999999
645.1289519999999,-0.152,-0.39,1.094
645.179,-0.34,-0.146,0.9620000000000001
645.228856,-0.264,-0.11599999999999999,0.9279999999999999
645.278904,-0.18,-0.12,0.902
645.328952,-0.174,-0.09,0.982
645.379,-0.154,-0.25,1.008
645.429856,-0.14400000000000002,-0.324,0.966
645.479904,-0.17,-0.38799999999999996,0.988
645.529952,-0.21,-0.306,0.956
645.58,-0.21600000000000003,-0.318,1.006
645.6298559999999,-0.2,-0.23600000000000002,1.102
645.679904,-0.17600000000000002,-0.18600000000000003,1.162
645.7299519999999,-0.18600000000000003,-0.138,1.1340000000000001
645.78,-0.29,-0.13,1.048
645.829856,-0.452,-0.196,0.8959999999999999
645.879904,-0.7140000000000001,-0.226,0.752
645.929952,-0.772,-0.027999999999999997,0.672
645.98,-0.28600000000000003,0.15,0.754
646.029856,-0.04,0.326,0.636
646.079904,0.024,0.408,0.562
646.129952,0.306,0.428,0.838
646.18,0.424,0.284,1.03
646.2298559999999,0.22399999999999998,0.306,1.16
646.279904,0.054000000000000006,0.096,1.3619999999999999
646.3299519999999,-0.434,0.012,1.358
646.38,-0.42,-0.4,1.368
646.430856,-0.098,-0.386,1.0959999999999999
