t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
56.15,154.192871094,174.80619812,189.0,235.0,124.0,112.0,-47.4699172974,-448.008911133,2331.10864258,240.10899353,-952.156494141,2361.10864258,-290.492004395,64.5537643433,2301.10864258
56.197,159.463775635,167.606185913,193.0,235.0,126.0,114.0,-4.48222541809,-397.935058594,2383.71508789,279.315063477,-973.370910645,2413.71508789,-280.625579834,49.5221786499,2353.71508789
56.431,160.787460327,168.384140015,195.0,235.0,128.0,114.0,6.6761341095,-410.200012207,2417.67651367,300.411529541,-987.06640625,2447.67651367,-267.929138184,50.2367286682,2387.67651367
56.478,161.425643921,169.231964111,195.0,235.0,128.0,114.0,12.1179771423,-418.471130371,2423.95068359,301.181549072,-989.596557617,2453.95068359,-268.633178711,50.3687362671,2393.95068359
56.51,162.152633667,169.933258057,197.0,235.0,128.0,114.0,18.3933563232,-426.658782959,2436.66796875,320.042053223,-994.724975586,2466.66796875,-270.060211182,50.6363067627,2406.66796875
56.541,162.800460815,169.309341431,197.0,235.0,130.0,114.0,24.0026855469,-422.629669189,2444.19775391,321.018981934,-997.761474609,2474.19775391,-253.973617554,50.7947311401,2414.19775391
56.572,163.658187866,169.215759277,199.0,235.0,130.0,116.0,31.4343910217,-422.904754639,2450.43945312,339.224884033,-1000.27856445,2480.43945312,-254.630233765,33.9507255554,2420.43945312
56.619,164.333297729,169.11038208,199.0,235.0,130.0,116.0,37.3473434448,-423.266601562,2457.79833984,340.231262207,-1003.24615479,2487.79833984,-255.404388428,34.0539474487,2427.79833984
56.65,164.964126587,169.684829712,201.0,235.0,132.0,116.0,43.089641571,-431.273895264,2475.34033203,360.201171875,-1010.32025146,2505.34033203,-240.099853516,34.3000030518,2445.34033203
56.682,165.514404297,170.085037231,201.0,235.0,132.0,116.0,48.0391769409,-436.319763184,2484.29052734,361.487976074,-1013.92962646,2514.29052734,-240.978637695,34.4255447388,2454.29052734
56.713,165.871414185,169.737518311,203.0,235.0,134.0,118.0,51.3967933655,-435.389312744,2496.3137207,380.934387207,-1018.77819824,2526.3137207,-224.862075806,17.2970638275,2466.3137207
56.744,166.219818115,167.35194397,203.0,235.0,136.0,118.0,54.8531799316,-417.60168457,2514.95361328,383.745025635,-1026.29504395,2544.95361328,-209.133666992,17.4277915955,2484.95361328
56.775,166.553009033,165.875106812,203.0,235.0,136.0,116.0,57.9650726318,-405.791503906,2522.50097656,384.883056641,-1029.33862305,2552.50097656,-209.768859863,34.9615097046,2492.50097656
56.807,166.794281006,165.464752197,203.0,235.0,136.0,116.0,60.1417236328,-402.445220947,2524.27929688,385.1512146,-1030.05578613,2554.27929688,-209.918533325,34.98645401,2494.27929688
56.838,167.232086182,164.773986816,205.0,235.0,138.0,116.0,64.2468948364,-397.753875732,2533.34375,404.495666504,-1033.71118164,2563.34375,-193.12461853,35.1135978699,2503.34375
56.869,167.665588379,163.801086426,205.0,235.0,138.0,116.0,68.1513595581,-389.416320801,2535.33178711,404.809387207,-1034.51281738,2565.33178711,-193.277984619,35.1414833069,2505.33178711
56.9,167.573532104,164.49206543,205.0,235.0,138.0,114.0,67.7338104248,-397.9140625,2550.42358398,407.190856934,-1040.59887695,2580.42358398,-194.442276001,53.0297241211,2520.42358398
56.932,167.778533936,165.060760498,205.0,235.0,140.0,114.0,69.9780578613,-405.380065918,2565.484375,409.567443848,-1046.67236328,2595.484375,-177.821975708,53.3466033936,2535.484375
56.978,167.53918457,165.64213562,205.0,235.0,138.0,114.0,68.1733703613,-412.72052002,2578.66894531,411.647949219,-1051.98925781,2608.66894531,-196.621307373,53.6240081787,2548.66894531
57.01,167.066757202,165.901062012,207.0,235.0,140.0,114.0,64.2793579102,-417.517120361,2593.92260742,432.457519531,-1058.14050293,2623.92260742,-179.816452026,53.9449462891,2563.92260742
57.041,166.631607056,165.36958313,207.0,235.0,140.0,112.0,60.3968772888,-413.200256348,2597.17529297,432.993591309,-1059.45227051,2627.17529297,-180.044570923,72.0178146362,2567.17529297
57.088,166.796127319,164.196212769,207.0,235.0,140.0,114.0,61.9274978638,-402.723266602,2598.52709961,433.216400146,-1059.99731445,2628.52709961,-180.139373779,54.0418243408,2568.52709961
57.119,167.590606689,163.91784668,207.0,235.0,140.0,112.0,69.4732055664,-401.959350586,2610.03710938,435.11340332,-1064.63903809,2640.03710938,-180.946609497,72.3786315918,2580.03710938
57.15,167.29335022,163.683624268,209.0,235.0,140.0,112.0,66.8636398315,-400.481048584,2614.38061523,454.375091553,-1066.390625,2644.38061523,-181.251235962,72.5004882812,2584.38061523
57.182,167.516571045,163.245071411,209.0,235.0,140.0,112.0,69.0918960571,-397.505859375,2621.27441406,455.55960083,-1069.1706543,2651.27441406,-181.734725952,72.6938781738,2591.27441406
57.213,167.751403809,162.828369141,207.0,235.0,140.0,110.0,71.5538330078,-395.35168457,2632.43505859,438.804901123,-1073.67138672,2662.43505859,-182.517456055,91.2587051392,2602.43505859
57.244,167.735214233,161.424057007,207.0,235.0,140.0,110.0,72.0072021484,-385.616882324,2654.65991211,442.467834473,-1082.63391113,2684.65991211,-184.076156616,92.0380477905,2624.65991211
57.275,167.241531372,161.092041016,207.0,235.0,140.0,110.0,67.7910308838,-384.679779053,2669.60595703,444.931152344,-1088.66113281,2699.60595703,-185.12437439,92.5621643066,2639.60595703
57.307,166.848739624,159.832611084,205.0,235.0,140.0,110.0,64.3953323364,-374.526672363,2681.32470703,427.847045898,-1093.38696289,2711.32470703,-185.946243286,92.9730987549,2651.32470703
57.353,166.263000488,161.387237549,205.0,235.0,140.0,110.0,59.3064994812,-391.909759521,2700.38208008,430.854309082,-1101.07214355,2730.38208008,-187.282806396,93.6413726807,2670.38208008
57.369,166.010131836,161.503387451,203.0,235.0,140.0,108.0,57.2301292419,-395.207092285,2715.48095703,413.981872559,-1107.16101074,2745.48095703,-188.34173584,113.005065918,2685.48095703
57.416,166.047164917,161.212295532,201.0,235.0,138.0,108.0,57.8995628357,-394.593261719,2730.41357422,396.873901367,-1113.18286133,2760.41357422,-208.327896118,113.633422852,2700.41357422
57.447,164.701293945,161.069641113,199.0,235.0,138.0,108.0,45.1640014648,-394.543884277,2739.55493164,378.764282227,-1116.8692627,2769.55493164,-209.033126831,114.018104553,2709.55493164
57.478,164.205154419,160.074539185,197.0,235.0,138.0,106.0,40.4705963135,-385.678649902,2744.49560547,359.981628418,-1118.86169434,2774.49560547,-209.414276123,133.263641357,2714.49560547
57.51,163.772094727,160.463531494,195.0,235.0,138.0,106.0,36.3497619629,-389.926025391,2748.04589844,340.958831787,-1120.29345703,2778.04589844,-209.688171387,133.437942505,2718.04589844
57.557,161.776382446,158.463562012,193.0,235.0,138.0,104.0,17.1704692841,-371.786468506,2756.44628906,322.447509766,-1123.6809082,2786.44628906,-210.336227417,152.971801758,2726.44628906
57.588,160.033874512,156.00352478,193.0,235.0,138.0,104.0,0.328464508057,-349.085113525,2764.97900391,323.434906006,-1127.12194824,2794.97900391,-210.994491577,153.450546265,2734.97900391
57.619,159.335723877,155.285324097,193.0,235.0,138.0,104.0,-6.45433425903,-342.842895508,2770.80932617,324.109588623,-1129.47314453,2800.80932617,-211.444290161,153.777664185,2740.80932617
57.65,158.773239136,156.028594971,193.0,235.0,136.0,104.0,-11.8968515396,-349.399200439,2765.54052734,323.49987793,-1127.34838867,2795.54052734,-230.223068237,153.482055664,2735.54052734
57.682,157.578918457,157.229553223,193.0,235.0,136.0,104.0,-23.4351844788,-360.367675781,2760.34570312,322.898742676,-1125.25341797,2790.34570312,-229.785858154,153.190597534,2730.34570312
57.713,156.860549927,157.992935181,193.0,235.0,136.0,104.0,-30.4150905609,-368.077026367,2762.74853516,323.176818848,-1126.22241211,2792.74853516,-229.988082886,153.325408936,2732.74853516
57.744,155.678359985,159.01675415,189.0,235.0,136.0,102.0,-41.9394836426,-378.638793945,2767.44775391,284.481781006,-1128.11743164,2797.44775391,-230.383575439,172.78767395,2737.44775391
57.807,155.386886597,159.356063843,187.0,235.0,134.0,104.0,-44.8046722412,-382.24407959,2769.71240234,265.076843262,-1129.03076172,2799.71240234,-249.788757324,153.716110229,2739.71240234
57.869,154.947814941,156.872589111,175.0,235.0,136.0,106.0,-49.6732330322,-362.532348633,2803.81005859,149.058410645,-1142.78125,2833.81005859,-233.443832397,136.175598145,2773.81005859
57.9,154.773422241,156.662887573,173.0,235.0,134.0,106.0,-51.3577156067,-360.259216309,2802.16650391,129.108963013,-1142.1184082,2832.16650391,-252.747695923,136.094894409,2772.16650391
57.932,154.033554077,156.348968506,173.0,235.0,134.0,106.0,-58.401058197,-355.792724609,2791.32568359,128.614761353,-1137.74658203,2821.32568359,-251.759307861,135.562698364,2761.32568359
57.963,152.973632812,155.593231201,173.0,235.0,134.0,106.0,-68.7021636963,-348.022247314,2788.3359375,128.478469849,-1136.54089355,2818.3359375,-251.486724854,135.415908813,2758.3359375
57.994,152.697387695,155.491439819,173.0,235.0,134.0,106.0,-71.4454269409,-347.23236084,2789.98681641,128.553726196,-1137.20678711,2819.98681641,-251.637237549,135.496963501,2759.98681641
58.025,152.570800781,155.340377808,173.0,235.0,134.0,108.0,-72.645324707,-345.570800781,2788.50488281,128.486175537,-1136.60913086,2818.50488281,-251.50213623,116.077911377,2758.50488281
58.057,152.232177734,155.476287842,173.0,235.0,134.0,106.0,-75.8927459717,-346.608551025,2786.16308594,128.37940979,-1135.66467285,2816.16308594,-251.288619995,135.309234619,2756.16308594
58.088,151.175460815,155.600952148,171.0,235.0,132.0,106.0,-85.8980255127,-346.539245605,2775.85302734,108.231147766,-1131.50708008,2805.85302734,-269.606201172,134.803085327,2745.85302734
58.119,151.020004272,156.129135132,171.0,235.0,132.0,106.0,-87.3583450317,-351.468292236,2774.17651367,108.166473389,-1130.83093262,2804.17651367,-269.441589355,134.720779419,2744.17651367
58.15,149.903778076,156.594970703,171.0,235.0,128.0,106.0,-97.6488265991,-353.939666748,2758.12182617,107.547195435,-1124.35668945,2788.12182617,-306.131622314,133.932601929,2728.12182617
58.182,149.401580811,156.657287598,171.0,235.0,130.0,106.0,-102.583648682,-354.811096191,2760.21142578,107.627799988,-1125.19921875,2790.21142578,-287.218261719,134.035186768,2730.21142578
58.213,149.057830811,156.918609619,171.0,235.0,128.0,106.0,-105.788024902,-356.925933838,2757.01000977,107.504310608,-1123.9083252,2787.01000977,-306.006866455,133.87802124,2727.01000977
58.244,149.239181519,157.076309204,171.0,235.0,130.0,108.0,-104.050674438,-358.50579834,2757.43457031,107.520690918,-1124.07946777,2787.43457031,-286.926116943,114.770477295,2727.43457031
58.291,149.690139771,158.627639771,171.0,235.0,130.0,106.0,-99.9538116455,-374.493835449,2764.72558594,107.801925659,-1127.01977539,2794.72558594,-287.693145752,134.25680542,2734.72558594
58.307,149.793548584,159.52911377,173.0,235.0,128.0,108.0,-99.2132720947,-384.248321533,2772.04614258,127.735877991,-1129.97192383,2802.04614258,-307.694122314,115.3853302,2742.04614258
58.338,149.929367065,160.118759155,173.0,235.0,128.0,108.0,-97.8347473145,-389.747772217,2770.39453125,127.660583496,-1129.30578613,2800.39453125,-307.508789062,115.315834045,2740.39453125
58.385,149.966888428,161.278381348,173.0,235.0,126.0,108.0,-96.7479095459,-398.041564941,2749.86376953,126.724655151,-1121.02636719,2779.86376953,-324.280273438,114.451896667,2719.86376953
58.432,149.961105347,161.306549072,173.0,235.0,126.0,108.0,-96.3755493164,-396.551727295,2737.70336914,126.170295715,-1116.12255859,2767.70336914,-322.830413818,113.940193176,2707.70336914
58.463,149.52671814,162.180236816,175.0,235.0,124.0,108.0,-100.174041748,-403.442443848,2727.58398438,145.048919678,-1112.04174805,2757.58398438,-340.543060303,113.514358521,2697.58398438
58.494,149.446655273,163.084777832,175.0,235.0,124.0,108.0,-100.322662354,-409.573974609,2710.90380859,144.171539307,-1105.31518555,2740.90380859,-338.437347412,112.812461853,2680.90380859
58.525,149.39666748,163.318572998,175.0,235.0,124.0,108.0,-100.62651825,-411.097106934,2706.29931641,143.929351807,-1103.45837402,2736.29931641,-337.856079102,112.61870575,2676.29931641
58.557,148.960525513,164.413223267,177.0,235.0,124.0,108.0,-104.230834961,-419.33404541,2692.48510742,162.296478271,-1097.88757324,2722.48510742,-336.1121521,112.037399292,2662.48510742
58.588,148.624832153,164.711105347,175.0,235.0,122.0,108.0,-106.704200745,-419.41003418,2675.03173828,142.284667969,-1090.84924316,2705.03173828,-352.459320068,111.302963257,2645.03173828
58.619,147.329971313,165.473968506,177.0,235.0,120.0,108.0,-117.764907837,-422.669677734,2650.59716797,159.799407959,-1080.99560547,2680.59716797,-367.582427979,110.274757385,2620.59716797
58.65,147.103485107,165.367721558,175.0,235.0,120.0,110.0,-119.540924072,-420.524200439,2643.31884766,140.616577148,-1078.0604248,2673.31884766,-366.561523438,91.6403579712,2613.31884766
58.682,147.172637939,165.32333374,175.0,235.0,120.0,108.0,-118.305450439,-418.012329102,2630.10351562,139.921447754,-1072.7310791,2660.10351562,-364.707855225,109.412376404,2600.10351562
58.713,146.727340698,165.56741333,175.0,235.0,118.0,108.0,-121.424720764,-416.87286377,2608.88427734,138.80531311,-1064.17407227,2638.88427734,-379.818084717,108.519477844,2578.88427734
58.744,146.175491333,165.832290649,175.0,235.0,118.0,110.0,-125.52230835,-416.143157959,2589.26660156,137.773422241,-1056.26293945,2619.26660156,-376.928771973,89.7449264526,2559.26660156
58.791,146.158691406,165.957199097,175.0,235.0,118.0,108.0,-124.948303223,-414.86517334,2574.29882812,136.986129761,-1050.22692871,2604.29882812,-374.724334717,107.064125061,2544.29882812
58.822,145.861236572,166.424026489,175.0,235.0,116.0,108.0,-126.88041687,-416.60635376,2559.10791016,136.187088013,-1044.10095215,2589.10791016,-390.224487305,106.424888611,2529.10791016
58.854,145.807769775,166.842575073,177.0,235.0,116.0,110.0,-126.764648438,-418.396484375,2547.13989258,153.631973267,-1039.2746582,2577.13989258,-388.37789917,88.2676849365,2517.13989258
58.9,145.843521118,167.246292114,179.0,235.0,116.0,110.0,-125.684524536,-419.463745117,2531.81665039,170.685272217,-1033.09533691,2561.81665039,-386.01361084,87.7303466797,2501.81665039
58.932,145.473312378,167.802459717,179.0,235.0,116.0,110.0,-128.000534058,-421.206787109,2512.75805664,169.415466309,-1025.4095459,2542.75805664,-383.072998047,87.0620269775,2482.75805664
58.963,145.40612793,168.083129883,179.0,235.0,114.0,110.0,-128.171859741,-422.293823242,2504.53710938,168.867736816,-1022.09436035,2534.53710938,-399.159393311,86.7737503052,2474.53710938
58.994,145.131576538,168.58833313,179.0,235.0,116.0,110.0,-130.0340271,-424.936676025,2494.00756836,168.166183472,-1017.84814453,2524.00756836,-380.179931641,86.404510498,2464.00756836
59.025,145.251525879,169.539703369,179.0,235.0,116.0,112.0,-128.478240967,-431.5546875,2484.20849609,167.513305664,-1013.89654541,2514.20849609,-378.667999268,68.8487243652,2454.20849609
59.057,145.509674072,170.474700928,179.0,235.0,114.0,112.0,-125.707351685,-437.881134033,2473.93310547,166.828689575,-1009.75274658,2503.93310547,-394.222747803,68.5604629517,2443.93310547
59.104,145.671066284,170.859542847,179.0,235.0,116.0,112.0,-123.928108215,-439.874023438,2466.38818359,166.326004028,-1006.71014404,2496.38818359,-375.918457031,68.3488082886,2436.38818359
59.119,145.852432251,170.948303223,179.0,235.0,116.0,112.0,-121.897857666,-438.979217529,2457.08251953,165.705993652,-1002.9574585,2487.08251953,-374.482635498,68.0877532959,2427.08251953
59.15,145.955703735,171.361541748,179.0,235.0,116.0,112.0,-120.376098633,-440.22857666,2444.25073242,164.85105896,-997.782836914,2474.25073242,-372.5027771,67.7277755737,2414.25073242
59.182,145.959381104,171.62197876,179.0,235.0,116.0,112.0,-119.807273865,-440.48538208,2433.3371582,164.123916626,-993.381835938,2463.3371582,-370.818878174,67.4216156006,2403.3371582
59.213,146.30015564,172.408477783,181.0,235.0,116.0,112.0,-116.316955566,-444.968078613,2421.21240234,180.507324219,-988.49230957,2451.21240234,-368.948120117,67.0814743042,2391.21240234
59.26,146.583953857,172.86026001,181.0,235.0,116.0,112.0,-113.584487915,-447.531921387,2414.34985352,180.001968384,-985.72479248,2444.34985352,-367.889282227,66.888961792,2384.34985352
59.291,146.726959229,173.69102478,181.0,235.0,116.0,112.0,-111.53666687,-451.178955078,2396.36352539,178.677444458,-978.471557617,2426.36352539,-365.114105225,66.3843765259,2366.36352539
59.322,147.485549927,174.402008057,183.0,235.0,116.0,112.0,-104.807563782,-455.612457275,2388.28491211,195.042678833,-975.213745117,2418.28491211,-363.867645264,66.1577453613,2358.28491211
59.354,148.282119751,175.427871704,183.0,235.0,116.0,114.0,-97.7949523926,-462.589080811,2379.9765625,194.372589111,-971.86328125,2409.9765625,-362.585693359,49.4435195923,2349.9765625
59.4,148.597610474,176.590637207,185.0,235.0,116.0,112.0,-94.7057647705,-470.029174805,2368.56762695,210.274429321,-967.262451172,2398.56762695,-360.8253479,65.6046142578,2338.56762695
59.432,149.217575073,178.290496826,185.0,235.0,116.0,112.0,-89.1137390137,-481.754882812,2356.8605957,209.248123169,-962.541381836,2386.8605957,-359.019042969,65.2761917114,2326.8605957
59.463,149.797622681,178.752166748,187.0,235.0,116.0,114.0,-84.0134277344,-483.805969238,2348.29589844,225.177139282,-959.087524414,2378.29589844,-357.697570801,48.7769584656,2318.29589844
59.494,150.581695557,179.632598877,189.0,235.0,116.0,112.0,-77.2526550293,-489.129882812,2339.08496094,240.920135498,-955.37310791,2369.08496094,-356.276397705,64.7775268555,2309.08496094
59.525,152.47744751,180.447021484,189.0,235.0,116.0,112.0,-61.1496429443,-491.363800049,2318.10839844,238.786956787,-946.91394043,2348.10839844,-353.039855957,64.1890640259,2288.10839844
59.557,153.62097168,179.713867188,191.0,235.0,116.0,112.0,-51.3789825439,-480.95715332,2296.87207031,252.946548462,-938.349975586,2326.87207031,-349.763244629,63.5933151245,2266.87207031
59.588,154.674957275,179.180892944,193.0,235.0,116.0,112.0,-42.7375106812,-474.970977783,2288.71142578,268.321228027,-935.059082031,2318.71142578,-348.504089355,63.3643798828,2258.71142578
59.619,155.912963867,179.764251709,195.0,235.0,116.0,112.0,-32.6792984009,-477.864807129,2280.1796875,283.536071777,-931.618530273,2310.1796875,-347.187713623,63.1250343323,2250.1796875
59.65,156.592407227,179.339477539,195.0,235.0,116.0,112.0,-27.1159801483,-472.195709229,2269.25756836,282.195556641,-927.213989258,2299.25756836,-345.502502441,62.8186340332,2239.25756836
59.682,157.480407715,179.37336731,197.0,235.0,116.0,112.0,-19.9348602295,-469.757415771,2256.25146484,296.633575439,-921.968994141,2286.25146484,-343.495758057,62.4537658691,2226.25146484
59.729,158.824615479,180.015777588,199.0,235.0,116.0,112.0,-9.24981498718,-472.302612305,2244.19433594,311.018798828,-917.106811523,2274.19433594,-341.635406494,62.1155281067,2214.19433594
59.76,160.414978027,179.870880127,201.0,235.0,114.0,112.0,3.23992156982,-467.444824219,2226.48779297,324.422790527,-909.966308594,2256.48779297,-354.308166504,61.6188011169,2196.48779297
59.791,160.96987915,180.158737183,201.0,235.0,116.0,112.0,7.54724121094,-468.135559082,2219.10791016,323.361785889,-906.990356445,2249.10791016,-337.76473999,61.4117698669,2189.10791016
59.822,161.547531128,180.232025146,201.0,235.0,116.0,114.0,11.9979076385,-466.974609375,2210.91113281,322.183288574,-903.684875488,2240.91113281,-336.500030518,45.8863830566,2180.91113281
59.869,162.218444824,180.696258545,203.0,235.0,116.0,112.0,17.1050186157,-467.990356445,2198.77392578,336.069366455,-898.790283203,2228.77392578,-334.627349854,60.8413314819,2168.77392578
59.9,162.931945801,181.142349243,203.0,235.0,118.0,112.0,22.4881706238,-468.965576172,2187.27978516,334.336181641,-894.155090332,2217.27978516,-317.724151611,60.5188865662,2157.27978516
59.932,163.585235596,181.490509033,203.0,235.0,118.0,112.0,27.4442901611,-470.697998047,2182.9296875,333.680236816,-892.400817871,2212.9296875,-317.083496094,60.3968505859,2152.9296875
59.963,164.083465576,182.638214111,203.0,235.0,118.0,116.0,31.0661964417,-476.539489746,2169.52709961,331.659301758,-886.99597168,2199.52709961,-315.109558105,30.0104579926,2139.52709961
59.994,164.346084595,184.046386719,203.0,235.0,116.0,116.0,32.8246955872,-483.722839355,2153.81054688,329.289459229,-880.658081055,2183.81054688,-327.689788818,29.7900085449,2123.81054688
60.025,164.302383423,183.525238037,203.0,235.0,116.0,116.0,32.3173408508,-477.168884277,2142.05834961,327.51739502,-875.918701172,2172.05834961,-325.876495361,29.6251621246,2112.05834961
60.057,164.851028442,183.480133057,203.0,235.0,116.0,116.0,36.2458610535,-474.31072998,2130.74072266,325.810852051,-871.354736328,2160.74072266,-324.130279541,29.4664154053,2100.74072266
60.088,164.951049805,183.924636841,203.0,235.0,116.0,116.0,36.8530349731,-475.82144165,2122.66430664,324.593048096,-868.09777832,2152.66430664,-322.884124756,29.3531284332,2092.66430664
60.119,165.498779297,184.819168091,203.0,235.0,118.0,116.0,40.7967910767,-480.909393311,2115.75488281,323.551177979,-865.311523438,2145.75488281,-307.189971924,29.2562141418,2085.75488281
60.15,165.80947876,185.326049805,203.0,235.0,118.0,116.0,42.9024124146,-482.426330566,2105.95996094,322.07421875,-861.361450195,2135.95996094,-305.747375488,29.1188220978,2075.95996094
60.197,166.324752808,186.617645264,201.0,235.0,118.0,118.0,46.2370796204,-487.007781982,2084.74121094,304.043426514,-852.8046875,2114.74121094,-302.622283936,14.410572052,2054.74121094
60.229,166.786056519,187.720565796,201.0,235.0,118.0,118.0,49.1684036255,-490.66973877,2066.20874023,301.378967285,-845.331176758,2096.20874023,-299.892822266,14.2805967331,2036.20874023
60.26,166.615020752,187.760360718,201.0,235.0,118.0,118.0,47.7919235229,-489.552490234,2060.29345703,300.528503418,-842.945739746,2090.29345703,-299.021636963,14.2391109467,2030.29345703
60.291,165.528213501,187.550888062,199.0,235.0,118.0,118.0,39.6763343811,-484.816711426,2046.68969727,284.008056641,-837.459777832,2076.68969727,-297.018066406,14.1437034607,2016.68969727
60.338,164.064224243,188.96206665,199.0,235.0,118.0,120.0,28.9219646454,-490.750213623,2029.34411621,281.635894775,-830.464904785,2059.34423828,-294.463409424,0.0,1999.34411621
60.369,164.070404053,188.572143555,197.0,235.0,118.0,120.0,28.7825908661,-484.886077881,2016.49645996,265.526153564,-825.283813477,2046.49645996,-292.57119751,0.0,1986.49645996
60.4,164.703643799,188.054046631,195.0,235.0,118.0,120.0,32.9594345093,-476.869140625,1998.25439453,248.934432983,-817.927429199,2028.25439453,-289.884490967,0.0,1968.25439453
60.432,167.494903564,184.966674805,193.0,235.0,118.0,122.0,52.1764068604,-452.270996094,1985.24316406,233.203887939,-812.680419922,2015.24316406,-287.968200684,-13.7127599716,1955.24316406
60.713,159.368011475,171.107315063,189.0,235.0,118.0,124.0,-4.015625,-324.734375,1811.96875,187.315917969,-742.804626465,1841.96875,-262.448364258,-24.9950580597,1781.96875
60.744,161.094116211,164.50453186,189.0,235.0,120.0,126.0,7.00689125061,-285.012664795,1826.27172852,188.770446777,-748.572509766,1856.27172852,-251.957061768,-37.7935218811,1796.27172852
60.775,161.644454956,165.8802948,191.0,235.0,122.0,126.0,10.4935054779,-292.768585205,1819.71679688,201.076568604,-745.929199219,1849.71679688,-238.485748291,-37.6556053162,1789.71679688
60.822,161.808502197,167.445648193,191.0,235.0,122.0,126.0,11.4977836609,-301.640625,1813.00463867,200.346923828,-743.222412109,1843.00463867,-237.591339111,-37.5143814087,1783.00463867
60.869,145.280151367,171.738296509,179.0,235.0,124.0,114.0,-103.454177856,-363.627532959,2004.24194336,135.534729004,-820.34197998,2034.24194336,-249.228347778,41.5380592346,1974.24194336
61.963,143.725082397,174.169464111,179.0,235.0,122.0,116.0,-115.952468872,-385.936340332,2031.7331543,137.366378784,-831.428283691,2061.7331543,-266.737640381,28.0776672363,2001.7331543
62.01,145.336639404,177.146011353,179.0,235.0,122.0,116.0,-105.543991089,-411.325500488,2052.60449219,138.756973267,-839.844970703,2082.60449219,-269.518829346,28.3704223633,2022.60449219
62.041,146.737960815,177.893554688,181.0,235.0,122.0,116.0,-96.1495056152,-419.726928711,2067.48413086,154.458755493,-845.845458984,2097.48413086,-271.501556396,28.5791339874,2037.48413086
62.057,147.625350952,180.062728882,181.0,235.0,122.0,114.0,-91.4841461182,-444.035858154,2108.23266602,157.459487915,-862.277954102,2138.23266602,-276.93145752,43.7260246277,2078.23266602
62.104,146.742996216,179.566513062,181.0,235.0,122.0,114.0,-98.3559875488,-441.934082031,2115.7331543,158.011825562,-865.30267334,2145.7331543,-277.930938721,43.8838348389,2085.7331543
62.151,147.458114624,181.016784668,183.0,235.0,124.0,114.0,-92.0685119629,-447.917114258,2093.40771484,171.259857178,-856.299621582,2123.40771484,-260.484619141,43.4141082764,2063.40771484
62.182,148.166320801,180.63482666,183.0,235.0,124.0,114.0,-86.8324127197,-444.922119141,2092.50952148,171.187423706,-855.93737793,2122.50952148,-260.371246338,43.3952102661,2062.50952148
62.213,148.420608521,180.63142395,185.0,235.0,124.0,114.0,-85.1287994385,-445.746917725,2096.50585938,186.423690796,-857.548950195,2126.50585938,-260.875732422,43.4792938232,2066.50585938
62.244,149.831161499,180.293518066,185.0,235.0,118.0,114.0,-75.5945739746,-448.21862793,2119.94580078,188.47857666,-867.001464844,2149.94580078,-307.807189941,43.9724693298,2089.94580078
62.276,150.156616211,180.618804932,187.0,235.0,118.0,114.0,-73.9169769287,-455.205444336,2141.43823242,205.591827393,-875.668701172,2171.43823242,-310.972625732,44.4246711731,2111.43823242
62.307,149.454605103,181.225280762,189.0,235.0,118.0,114.0,-79.2436141968,-460.078735352,2142.92456055,220.971923828,-876.268127441,2172.92456055,-311.19152832,44.4559440613,2112.92456055
62.338,150.30241394,181.492294312,191.0,235.0,118.0,114.0,-73.5865325928,-466.611785889,2163.91650391,238.493392944,-884.733459473,2193.91650391,-314.283233643,44.8976173401,2133.91650391
62.369,152.14364624,182.004943848,191.0,235.0,118.0,116.0,-59.6016654968,-470.395935059,2163.42944336,238.440444946,-884.536987305,2193.42944336,-314.211486816,29.9249286652,2133.42944336
62.401,153.106536865,182.039779663,193.0,235.0,118.0,116.0,-52.5277366638,-472.738891602,2172.984375,254.92930603,-888.390136719,2202.984375,-315.618743896,30.0589504242,2142.984375
62.432,155.733291626,181.502532959,195.0,235.0,118.0,116.0,-32.9949226379,-475.606323242,2205.26171875,274.341125488,-901.406616211,2235.26171875,-320.372528076,30.5116958618,2175.26171875
62.463,156.126052856,179.62487793,197.0,235.0,118.0,116.0,-29.9492225647,-460.956695557,2204.64257812,289.9375,-901.156860352,2234.64257812,-320.281341553,30.5030117035,2174.64257812
62.51,156.436828613,177.743377686,199.0,235.0,118.0,116.0,-27.6746253967,-448.484588623,2214.88378906,307.010284424,-905.286865234,2244.88378906,-321.789703369,30.6466617584,2184.88378906
62.541,158.394760132,177.684494019,201.0,235.0,120.0,116.0,-12.5612621307,-451.388824463,2231.50195312,325.143737793,-911.988342285,2261.50195312,-308.797363281,30.8797607422,2201.50195312
62.572,159.404647827,177.363967896,203.0,235.0,120.0,114.0,-4.69143486023,-452.03515625,2247.18359375,343.368865967,-918.312255859,2277.18359375,-310.996948242,46.6495552063,2217.18359375
62.619,160.221832275,176.259490967,203.0,235.0,120.0,114.0,1.75458145142,-444.974945068,2255.51269531,344.624816895,-921.671142578,2285.51269531,-312.165252686,46.824798584,2225.51269531
