t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
335.369,191.029464722,83.7435150146,221.0,129.0,166.0,38.0,308.269439697,360.198394775,2833.09790039,612.435791016,-90.3594284058,2863.09790039,58.9772224426,806.02142334,2803.09790039
335.432,190.704925537,83.4321899414,221.0,129.0,166.0,40.0,305.125488281,363.386932373,2833.84326172,612.595214844,-90.3829498291,2863.84326172,58.9929008484,786.571472168,2803.84326172
335.463,190.694625854,83.1584472656,221.0,129.0,166.0,40.0,305.032592773,366.118652344,2833.93212891,612.614196777,-90.3857574463,2863.93212891,58.99477005,786.596374512,2803.93212891
335.494,190.714981079,83.0474700928,221.0,129.0,166.0,38.0,305.442138672,367.470733643,2835.85571289,613.025695801,-90.4464645386,2865.85571289,59.035243988,806.814453125,2805.85571289
335.541,190.74987793,82.9218063354,221.0,129.0,166.0,38.0,305.695953369,368.608123779,2834.9921875,612.841003418,-90.4192123413,2864.9921875,59.017074585,806.566162109,2804.9921875
335.588,190.655014038,83.3683776855,221.0,129.0,164.0,38.0,304.965759277,364.422943115,2836.97241211,613.264587402,-90.4817047119,2866.97241211,39.372428894,807.135559082,2806.97241211
335.619,190.623275757,83.3140182495,221.0,129.0,164.0,38.0,304.527099609,364.81640625,2835.82714844,613.019592285,-90.44556427,2865.82714844,39.3563690186,806.806213379,2805.82714844
335.65,190.639801025,83.1367340088,221.0,129.0,164.0,38.0,304.769134521,366.672851562,2836.55029297,613.174255371,-90.4683837891,2866.55029297,39.3665084839,807.014160156,2806.55029297
335.713,190.749389648,83.2092437744,221.0,129.0,164.0,38.0,305.774230957,365.849945068,2835.76245117,613.005737305,-90.4435272217,2865.76245117,39.3554611206,806.787658691,2805.76245117
335.744,190.560150146,83.2548370361,221.0,129.0,164.0,38.0,304.239807129,365.814239502,2839.00390625,613.699157715,-90.5458221436,2869.00390625,39.4009246826,807.719665527,2809.00390625
335.775,190.588592529,83.3699798584,221.0,129.0,164.0,38.0,304.372680664,364.488067627,2837.60351562,613.399597168,-90.501625061,2867.60351562,39.3812789917,807.317016602,2807.60351562
335.807,190.5990448,83.2920608521,221.0,129.0,164.0,38.0,304.534301758,365.332458496,2838.13989258,613.514282227,-90.5185546875,2868.13989258,39.3888053894,807.471252441,2808.13989258
335.838,190.360794067,83.2503662109,221.0,129.0,164.0,38.0,302.104095459,365.67590332,2837.58496094,613.395629883,-90.5010452271,2867.58496094,39.381023407,807.311706543,2807.58496094
335.885,190.468002319,83.5250549316,221.0,129.0,164.0,38.0,303.030181885,362.774291992,2836.26904297,613.114135742,-90.4595108032,2866.26904297,39.3625640869,806.933288574,2806.26904297
335.932,190.545913696,83.4768753052,221.0,129.0,164.0,38.0,303.714660645,363.145324707,2835.42407227,612.933349609,-90.4328384399,2865.42407227,39.3507118225,806.690368652,2805.42407227
335.963,190.509185791,83.1519927979,221.0,129.0,164.0,38.0,303.406005859,366.443878174,2835.953125,613.046508789,-90.4495391846,2865.953125,39.3581314087,806.842468262,2805.953125
335.994,190.411605835,83.4283294678,221.0,129.0,164.0,38.0,302.730010986,364.049804688,2838.71313477,613.636901855,-90.5366439819,2868.71313477,39.3968467712,807.636108398,2808.71313477
336.057,190.585235596,83.3374023438,221.0,129.0,164.0,38.0,304.402099609,364.887542725,2838.18896484,613.524780273,-90.5200958252,2868.18896484,39.3894958496,807.485351562,2808.18896484
336.088,190.70161438,83.5972290039,221.0,129.0,164.0,38.0,305.75302124,362.530059814,2839.97875977,613.907653809,-90.5765914917,2869.97875977,39.4146003723,808.000061035,2809.97875977
336.119,190.721038818,83.3536376953,221.0,129.0,164.0,38.0,305.828918457,364.815643311,2838.88720703,613.674133301,-90.542137146,2868.88720703,39.3992881775,807.686157227,2808.88720703
336.166,190.510223389,83.1349945068,221.0,129.0,164.0,38.0,303.583312988,366.814788818,2837.5144043,613.380554199,-90.4988174438,2867.5144043,39.3800315857,807.291381836,2807.5144043
336.197,190.560012817,83.1625061035,221.0,129.0,164.0,38.0,304.195800781,366.681976318,2838.60571289,613.613952637,-90.5332565308,2868.60571289,39.3953399658,807.605224609,2808.60571289
336.228,190.585601807,83.2655487061,221.0,129.0,164.0,38.0,304.511901855,365.730133057,2839.1784668,613.736450195,-90.5513305664,2869.1784668,39.4033737183,807.769958496,2809.1784668
336.244,190.528686523,82.9976501465,221.0,129.0,164.0,38.0,303.79574585,368.216186523,2837.7824707,613.437866211,-90.507270813,2867.7824707,39.3837928772,807.368469238,2807.7824707
336.275,190.65473938,83.1410751343,221.0,129.0,164.0,38.0,305.064910889,366.806640625,2837.91918945,613.467102051,-90.5115814209,2867.91918945,39.3857116699,807.407775879,2807.91918945
336.307,190.600997925,83.2488098145,221.0,129.0,164.0,38.0,304.44708252,365.634918213,2837.14672852,613.301818848,-90.4872131348,2867.14672852,39.3748779297,807.185668945,2807.14672852
336.338,188.734329224,84.5573577881,221.0,129.0,144.0,38.0,286.515655518,353.405517578,2843.49682617,614.660217285,-90.6876220703,2873.49682617,-157.85597229,809.011657715,2813.49682617
336.369,190.578216553,83.3893585205,221.0,129.0,164.0,40.0,304.399200439,364.450592041,2838.81298828,613.65826416,-90.5397949219,2868.81298828,39.3982505798,787.965637207,2808.81298828
336.4,190.377639771,84.0646820068,221.0,129.0,164.0,38.0,303.054107666,358.498687744,2844.93041992,614.966796875,-90.7328643799,2874.93041992,39.4840545654,809.423828125,2814.93041992
336.432,190.574920654,84.2900848389,221.0,129.0,164.0,40.0,305.317443848,356.594848633,2847.68408203,615.555847168,-90.819770813,2877.68408203,39.5226783752,790.454284668,2817.68408203
336.479,190.426940918,84.1124649048,221.0,129.0,164.0,40.0,303.517425537,357.98840332,2844.66333008,614.909729004,-90.7244338989,2874.66333008,39.4803085327,789.606872559,2814.66333008
336.525,190.336990356,84.1615219116,221.0,129.0,164.0,40.0,302.60256958,357.478210449,2844.49755859,614.874206543,-90.7192001343,2874.49755859,39.4779853821,789.560302734,2814.49755859
336.557,190.663833618,84.3813934326,221.0,129.0,164.0,38.0,306.07901001,355.536254883,2846.5090332,615.30456543,-90.7826843262,2876.5090332,39.5061988831,809.877807617,2816.5090332
336.588,190.471038818,84.2293548584,221.0,129.0,164.0,40.0,303.967712402,356.834625244,2844.76098633,614.930603027,-90.7275161743,2874.76098633,39.481678009,789.634216309,2814.76098633
336.619,190.56892395,84.2468261719,221.0,129.0,164.0,40.0,305.061126709,356.797149658,2845.85180664,615.16394043,-90.7619400024,2875.85180664,39.4969749451,789.940246582,2815.85180664
336.65,190.431472778,84.1192779541,221.0,129.0,164.0,40.0,303.613708496,357.980621338,2845.14208984,615.012084961,-90.7395401001,2875.14208984,39.4870262146,789.741149902,2815.14208984
336.682,190.578582764,84.0508575439,221.0,129.0,164.0,40.0,304.9659729,358.527496338,2844.06420898,614.781555176,-90.7055206299,2874.06420898,39.4719047546,789.438781738,2814.06420898
336.713,190.506164551,84.1613693237,221.0,129.0,164.0,40.0,304.343292236,357.542266846,2844.99487305,614.980651855,-90.7348937988,2874.99487305,39.4849586487,789.699829102,2814.99487305
336.744,190.5965271,84.49168396,221.0,129.0,164.0,40.0,305.563812256,354.6171875,2847.96875,615.616821289,-90.8287506104,2877.96875,39.5266723633,790.534118652,2817.96875
336.775,190.615219116,84.2039413452,221.0,129.0,164.0,40.0,305.332885742,357.002593994,2844.0793457,614.784790039,-90.7060012817,2874.0793457,39.472114563,789.442993164,2814.0793457
336.807,190.549545288,84.5337371826,221.0,129.0,164.0,40.0,304.980285645,354.06439209,2846.90136719,615.388427734,-90.7950668335,2876.90136719,39.5117034912,790.234680176,2816.90136719
336.854,190.371124268,84.0339660645,221.0,129.0,164.0,40.0,302.875,358.67010498,2843.859375,614.737731934,-90.6990585327,2873.859375,39.4690322876,789.381286621,2813.859375
336.869,190.463439941,84.1191253662,221.0,129.0,164.0,40.0,303.901550293,357.945587158,2844.85107422,614.949829102,-90.7303543091,2874.85107422,39.4829406738,789.659484863,2814.85107422
336.9,190.503173828,84.2100524902,221.0,129.0,164.0,40.0,304.173858643,356.892822266,2843.69018555,614.701538086,-90.6937179565,2873.69018555,39.4666557312,789.333862305,2813.69018555
336.947,190.64440918,83.9450531006,221.0,129.0,164.0,40.0,305.737792969,359.718505859,2845.13891602,615.011413574,-90.739440918,2875.13891602,39.4869766235,789.740234375,2815.13891602
336.979,190.465545654,84.4095458984,221.0,129.0,164.0,40.0,304.019378662,355.161499023,2845.75708008,615.143676758,-90.7589492798,2875.75708008,39.4956512451,789.913696289,2815.75708008
337.025,190.468399048,84.2336273193,221.0,129.0,164.0,40.0,304.078918457,356.953430176,2846.04785156,615.205871582,-90.7681274414,2876.04785156,39.4997291565,789.995239258,2816.04785156
337.057,190.394851685,84.0100708008,221.0,129.0,164.0,40.0,303.197937012,359.010437012,2844.66796875,614.910705566,-90.7245788574,2874.66796875,39.4803733826,789.608154297,2814.66796875
337.088,190.476226807,84.1103210449,221.0,129.0,164.0,40.0,304.005187988,358.005187988,2844.62670898,614.901916504,-90.723274231,2874.62670898,39.4797935486,789.596557617,2814.62670898
337.119,190.470291138,84.2699737549,221.0,129.0,164.0,40.0,303.981872559,356.454650879,2844.96240234,614.973693848,-90.73387146,2874.96240234,39.4845046997,789.690734863,2814.96240234
337.15,190.521362305,84.5079040527,221.0,129.0,164.0,40.0,304.713165283,354.338989258,2847.03515625,615.417053223,-90.7992858887,2877.03515625,39.5135765076,790.272216797,2817.03515625
337.182,190.306976318,84.4807434082,221.0,129.0,164.0,40.0,302.543121338,354.575286865,2846.75561523,615.357299805,-90.7904663086,2876.75561523,39.5096549988,790.193786621,2816.75561523
337.229,190.379638672,84.2303619385,221.0,129.0,164.0,40.0,303.048828125,356.816192627,2844.6940918,614.916259766,-90.725402832,2874.6940918,39.4807395935,789.615478516,2814.6940918
337.26,190.358688354,84.4127044678,221.0,129.0,164.0,40.0,302.840026855,354.997436523,2844.69555664,614.916625977,-90.7254486084,2874.69555664,39.4807624817,789.615905762,2814.69555664
337.338,190.407928467,84.237197876,221.0,129.0,164.0,40.0,303.276855469,356.684356689,2844.1862793,614.807678223,-90.7093734741,2874.1862793,39.4736175537,789.472961426,2814.1862793
337.369,190.415634155,84.2623901367,221.0,129.0,164.0,40.0,303.439849854,356.53427124,2844.99365234,614.980407715,-90.7348556519,2874.99365234,39.4849395752,789.699523926,2814.99365234
337.4,190.516525269,84.5561523438,221.0,129.0,166.0,40.0,304.697021484,353.89465332,2847.33544922,615.481323242,-90.8087615967,2877.33544922,59.2767791748,790.356445312,2817.33544922
337.432,190.422515869,84.4900741577,221.0,129.0,164.0,40.0,303.652404785,354.430603027,2846.34106445,615.268615723,-90.777381897,2876.34106445,39.5038414001,790.077453613,2816.34106445
337.463,190.359222412,84.2670288086,221.0,129.0,164.0,40.0,302.751617432,356.340240479,2843.81494141,614.728210449,-90.6976547241,2873.81494141,39.4684066772,789.368835449,2813.81494141
337.494,190.327178955,84.5668792725,221.0,129.0,164.0,40.0,302.70413208,353.66796875,2846.37353516,615.275512695,-90.7784042358,2876.37353516,39.5042953491,790.086608887,2816.37353516
337.525,190.465423584,84.4417419434,221.0,129.0,164.0,40.0,303.87991333,354.678863525,2844.46337891,614.866943359,-90.7181167603,2874.46337891,39.4775047302,789.55078125,2814.46337891
337.557,190.507415771,84.5330047607,221.0,129.0,164.0,40.0,304.537353516,354.045898438,2846.69335938,615.343933105,-90.7884979248,2876.69335938,39.5087814331,790.176330566,2816.69335938
337.588,190.368270874,84.348274231,221.0,129.0,164.0,40.0,303.025909424,355.74609375,2845.54272461,615.097839355,-90.7521896362,2875.54272461,39.4926452637,789.853515625,2815.54272461
337.619,190.217208862,84.2515792847,221.0,129.0,164.0,40.0,301.600524902,356.807952881,2846.31640625,615.263305664,-90.7766036987,2876.31640625,39.5034942627,790.070617676,2816.31640625
337.65,190.353393555,84.1717529297,221.0,129.0,164.0,40.0,302.905578613,357.540740967,2845.80737305,615.154418945,-90.7605361938,2875.80737305,39.4963569641,789.92779541,2815.80737305
337.682,190.583175659,84.4008560181,221.0,129.0,164.0,38.0,305.11138916,355.152832031,2844.9934082,614.98034668,-90.7348556519,2874.9934082,39.4849395752,809.441955566,2814.9934082
337.713,190.385360718,84.0468215942,221.0,129.0,164.0,38.0,303.064422607,358.597930908,2844.30395508,614.832885742,-90.7130889893,2874.30395508,39.4752655029,809.243713379,2814.30395508
337.744,190.515335083,84.4125671387,221.0,129.0,164.0,40.0,304.732025146,355.383026123,2847.77392578,615.575073242,-90.8226013184,2877.77392578,39.52394104,790.479492188,2817.77392578
337.791,190.546203613,84.7926483154,221.0,129.0,164.0,40.0,305.148101807,351.711669922,2848.7800293,615.790283203,-90.8543548584,2878.7800293,39.5380516052,790.76171875,2818.7800293
337.807,190.433425903,84.0283432007,221.0,129.0,164.0,40.0,303.646514893,358.903594971,2845.26611328,615.038696289,-90.7434539795,2875.26611328,39.4887619019,789.775939941,2815.26611328
337.838,190.35585022,84.0041809082,221.0,129.0,164.0,40.0,302.870513916,359.142333984,2845.24755859,615.034729004,-90.7428741455,2875.24755859,39.4885025024,789.770690918,2815.24755859
337.885,190.285995483,84.0060119629,221.0,129.0,164.0,40.0,302.002532959,358.920806885,2843.63720703,614.690185547,-90.6920471191,2873.63720703,39.4659156799,789.318969727,2813.63720703
337.932,190.237579346,83.9697875977,221.0,129.0,164.0,40.0,301.487854004,359.243927002,2843.3359375,614.625732422,-90.6825408936,2873.3359375,39.4616889954,789.234436035,2813.3359375
337.963,190.458984375,84.0490264893,221.0,129.0,164.0,38.0,303.881378174,358.673461914,2845.07763672,614.998352051,-90.7375106812,2875.07763672,39.4861221313,809.466186523,2815.07763672
337.994,190.379470825,83.9741668701,221.0,129.0,164.0,38.0,302.979614258,359.291717529,2844.05981445,614.780578613,-90.7053833008,2874.05981445,39.4718399048,809.173522949,2814.05981445
338.025,190.442520142,84.0901031494,221.0,129.0,164.0,38.0,303.518615723,358.029541016,2843.21826172,614.600585938,-90.6788253784,2873.21826172,39.4600410461,808.931518555,2813.21826172
338.057,190.48046875,84.1054229736,221.0,129.0,164.0,40.0,303.996154785,357.993591309,2844.14672852,614.799255371,-90.7081298828,2874.14672852,39.4730606079,789.461914062,2814.14672852
338.088,190.450744629,84.0101089478,221.0,129.0,164.0,40.0,303.83013916,359.098327637,2845.36767578,615.06036377,-90.7466583252,2875.36767578,39.4901885986,789.804382324,2815.36767578
338.119,190.510955811,84.3277359009,221.0,129.0,164.0,40.0,304.406951904,355.901153564,2845.14379883,615.012512207,-90.7396011353,2875.14379883,39.4870452881,789.741638184,2815.14379883
338.15,190.454589844,84.5368804932,221.0,129.0,164.0,40.0,303.940887451,353.926727295,2846.04614258,615.205505371,-90.7680740356,2876.04614258,39.4997024536,789.994750977,2816.04614258
338.182,190.339187622,84.0621643066,221.0,129.0,164.0,40.0,302.47442627,358.291564941,2843.08691406,614.572509766,-90.6746826172,2873.08691406,39.4581947327,789.164550781,2813.08691406
338.213,190.430557251,84.3308334351,221.0,129.0,164.0,40.0,303.55456543,355.811309814,2844.67285156,614.911743164,-90.7247314453,2874.67285156,39.4804420471,789.60949707,2814.67285156
338.244,190.367782593,85.2917938232,221.0,129.0,164.0,42.0,303.295806885,346.645294189,2848.12304688,615.649719238,-90.8336181641,2878.12304688,39.5288391113,770.812988281,2818.12304688
338.307,190.449676514,84.6402282715,221.0,129.0,164.0,38.0,303.870635986,352.870635986,2845.84741211,615.162963867,-90.7618026733,2875.84741211,39.4969177246,809.6875,2815.84741211
338.338,190.407211304,84.8389129639,221.0,129.0,164.0,40.0,303.690917969,351.170135498,2848.13623047,615.652587891,-90.8340377808,2878.13623047,39.5290222168,790.581054688,2818.13623047
338.369,190.296936035,84.0579986572,221.0,129.0,164.0,38.0,302.156616211,358.455718994,2844.06030273,614.780761719,-90.7053985596,2874.06030273,39.4718513489,809.17364502,2814.06030273
338.4,190.38822937,84.553817749,221.0,129.0,164.0,40.0,303.199493408,353.665374756,2845.30371094,615.046691895,-90.744644165,2875.30371094,39.4892883301,789.786499023,2815.30371094
338.447,190.392745972,84.5213470459,221.0,129.0,164.0,40.0,303.326080322,354.084381104,2846.06787109,615.210144043,-90.7687606812,2876.06787109,39.5000076294,790.000854492,2816.06787109
338.463,190.258102417,84.5344543457,221.0,129.0,164.0,40.0,302.081298828,354.069702148,2847.00146484,615.409912109,-90.7982254028,2877.00146484,39.5131072998,790.262756348,2817.00146484
338.494,190.555465698,84.368850708,221.0,129.0,164.0,40.0,304.9034729,355.552124023,2845.63330078,615.1171875,-90.7550430298,2875.63330078,39.4939117432,789.878967285,2815.63330078
338.525,190.501373291,84.1864624023,221.0,129.0,164.0,38.0,304.315032959,357.315032959,2845.1784668,615.019897461,-90.7406921387,2875.1784668,39.4875335693,809.495178223,2815.1784668
338.557,190.383499146,84.1878585815,221.0,129.0,164.0,38.0,303.321868896,357.516540527,2846.89453125,615.387023926,-90.7948455811,2876.89453125,39.5116043091,809.988647461,2816.89453125
338.588,190.492080688,84.2461929321,221.0,129.0,164.0,38.0,304.481536865,357.022949219,2847.60253906,615.538452148,-90.8171920776,2877.60253906,39.5215339661,810.192199707,2817.60253906
338.619,190.527404785,84.4577560425,221.0,129.0,164.0,40.0,304.717071533,354.773925781,2846.5078125,615.304260254,-90.7826461792,2876.5078125,39.5061798096,790.124267578,2816.5078125
338.651,190.31741333,84.1099243164,221.0,129.0,164.0,40.0,302.616363525,358.24041748,2846.46411133,615.294921875,-90.7812652588,2876.46411133,39.505569458,790.111999512,2816.46411133
338.682,190.356323242,84.2220306396,221.0,129.0,164.0,40.0,303.011535645,357.129486084,2846.52832031,615.308654785,-90.7832946777,2876.52832031,39.5064659119,790.130004883,2816.52832031
338.744,190.476257324,84.0035629272,221.0,129.0,164.0,38.0,304.149414062,359.240081787,2845.97314453,615.189880371,-90.7657699585,2875.97314453,39.4986801147,809.723693848,2815.97314453
338.776,190.46383667,84.480255127,221.0,129.0,164.0,40.0,303.879058838,354.312103271,2844.60327148,614.896850586,-90.7225341797,2874.60327148,39.4794654846,789.590026855,2814.60327148
338.807,190.446868896,84.0091171265,221.0,129.0,164.0,38.0,303.733154297,359.039367676,2844.82202148,614.943664551,-90.7294387817,2874.82202148,39.4825325012,809.392700195,2814.82202148
338.838,190.556564331,83.7620697021,221.0,129.0,164.0,38.0,304.704589844,361.358062744,2843.67504883,614.698303223,-90.6932449341,2873.67504883,39.4664459229,809.062866211,2813.67504883
338.869,190.544372559,84.137878418,221.0,129.0,166.0,40.0,305.03225708,358.138092041,2847.86987305,615.59564209,-90.825630188,2877.86987305,59.2880210876,790.506408691,2817.86987305
338.901,190.362548828,84.7873153687,221.0,129.0,164.0,40.0,303.48236084,351.960784912,2850.36621094,616.129577637,-90.9044189453,2880.36621094,39.5602989197,791.206665039,2820.36621094
338.932,190.315994263,84.5016784668,221.0,129.0,164.0,40.0,302.76159668,354.51675415,2847.96386719,615.615722656,-90.8285980225,2877.96386719,39.5266036987,790.532775879,2817.96386719
338.963,190.081161499,84.3804931641,221.0,129.0,164.0,40.0,300.411315918,355.721069336,2847.91650391,615.60559082,-90.8271026611,2877.91650391,39.5259399414,790.519470215,2817.91650391
338.994,190.137390137,84.3222808838,221.0,129.0,164.0,42.0,300.654998779,355.926055908,2844.90795898,614.962036133,-90.7321548462,2874.90795898,39.4837417603,769.93359375,2814.90795898
339.026,189.927536011,84.7635040283,221.0,129.0,164.0,42.0,298.631317139,351.606719971,2845.57446289,615.104614258,-90.7531890869,2875.57446289,39.4930915833,770.115905762,2815.57446289
339.072,189.501190186,85.3907470703,221.0,129.0,162.0,42.0,294.086181641,345.006530762,2842.76245117,614.503112793,-90.6644439697,2872.76245117,19.7269153595,769.346740723,2812.76245117
339.088,189.574127197,85.5971832275,221.0,129.0,164.0,44.0,294.612335205,342.71484375,2840.82519531,614.088745117,-90.603302002,2870.82519531,39.4264717102,749.103637695,2810.82519531
339.119,189.275238037,85.567199707,221.0,129.0,164.0,44.0,291.471282959,342.821166992,2839.23120117,613.747741699,-90.5529937744,2869.23120117,39.4041137695,748.678833008,2809.23120117
339.151,189.235565186,85.9874267578,221.0,129.0,164.0,46.0,291.489501953,339.118103027,2843.26245117,614.610046387,-90.6802215576,2873.26245117,39.4606590271,730.022888184,2813.26245117
339.182,188.962783813,86.1701812744,221.0,129.0,164.0,46.0,288.54095459,337.028594971,2841.0090332,614.128051758,-90.6091079712,2871.0090332,39.4290504456,729.438110352,2811.0090332
339.229,188.865875244,86.2347106934,221.0,129.0,164.0,46.0,287.58605957,336.398162842,2841.11425781,614.15057373,-90.6124267578,2871.11425781,39.4305229187,729.465454102,2811.11425781
339.26,188.867431641,86.3566131592,221.0,129.0,164.0,48.0,287.438171387,334.993286133,2839.5,613.805236816,-90.5614776611,2869.5,39.4078865051,709.342590332,2809.5
339.276,188.698303223,86.3578262329,221.0,129.0,164.0,48.0,285.696746826,334.913726807,2838.9284668,613.682983398,-90.5434417725,2868.9284668,39.3998680115,709.198303223,2808.9284668
339.322,188.285186768,86.470199585,221.0,129.0,164.0,48.0,281.157684326,333.289764404,2834.63061523,612.763671875,-90.4077987671,2864.63061523,39.3395843506,708.11315918,2804.63061523
339.369,187.754104614,86.4948120117,221.0,129.0,162.0,48.0,276.043823242,333.244354248,2836.32666016,613.126464844,-90.4613265991,2866.32666016,19.6817798615,708.541381836,2806.32666016
339.401,187.847961426,87.0315246582,221.0,129.0,162.0,50.0,276.798919678,327.694946289,2834.49951172,612.735595703,-90.4036636353,2864.49951172,19.6689662933,688.411193848,2804.49951172
339.432,188.009262085,87.7284851074,221.0,129.0,162.0,50.0,278.856170654,321.290466309,2839.12182617,613.724365234,-90.5495452881,2869.12182617,19.701385498,689.545837402,2809.12182617
339.463,187.340713501,87.4727325439,221.0,129.0,160.0,50.0,271.76184082,323.3152771,2834.55053711,612.746520996,-90.4052734375,2864.55053711,0.0,688.423706055,2804.55053711
339.494,186.858764648,87.4851074219,221.0,129.0,160.0,50.0,266.798400879,322.982757568,2832.71337891,612.353515625,-90.3472900391,2862.71337891,0.0,687.97277832,2802.71337891
339.526,186.809341431,88.4696884155,221.0,129.0,160.0,52.0,266.185882568,313.059692383,2831.4206543,612.077026367,-90.3064956665,2861.4206543,0.0,668.008056641,2801.4206543
339.557,186.391159058,88.5271530151,221.0,129.0,158.0,52.0,261.813568115,312.226348877,2829.03979492,611.567749023,-90.2313537598,2859.03979492,-19.6305809021,667.440368652,2799.03979492
339.588,185.828231812,88.4575881958,221.0,129.0,158.0,54.0,255.459106445,311.976257324,2820.53979492,609.749511719,-89.9630889893,2850.53979492,-19.5709667206,645.842529297,2790.53979492
339.619,185.632080078,88.0,221.0,129.0,158.0,54.0,253.287216187,316.212799072,2817.9609375,609.197875977,-89.8816986084,2847.9609375,-19.5528812408,645.245666504,2787.9609375
339.651,186.026550293,87.8602752686,221.0,129.0,158.0,54.0,257.089599609,317.475311279,2816.9128418,608.973693848,-89.8486251831,2846.9128418,-19.5455303192,645.003112793,2786.9128418
339.682,185.698410034,87.0040817261,221.0,129.0,158.0,52.0,253.303741455,325.233734131,2810.87109375,607.681335449,-89.6579437256,2840.87109375,-19.5031585693,663.107971191,2780.87109375
339.729,185.596221924,86.2290802002,221.0,129.0,158.0,50.0,251.820480347,332.244598389,2805.56640625,606.546630859,-89.4905319214,2835.56640625,-19.4659538269,681.309082031,2775.56640625
339.744,185.472320557,84.82762146,221.0,129.0,158.0,48.0,249.839385986,344.980072021,2797.03393555,604.721496582,-89.221244812,2827.03393555,-19.4061126709,698.620788574,2767.03393555
339.791,185.665206909,83.7751312256,221.0,129.0,158.0,46.0,251.283737183,354.671600342,2792.06274414,603.658081055,-89.0643615723,2822.06274414,-19.3712501526,716.736877441,2762.06274414
339.838,185.83291626,82.4673614502,221.0,129.0,158.0,44.0,252.238800049,366.477600098,2784.47875977,602.035827637,-88.8250045776,2814.47875977,-19.3180599213,734.086914062,2754.47875977
339.869,185.925018311,81.0808410645,219.0,129.0,156.0,40.0,252.432922363,378.957458496,2776.72290039,580.692260742,-88.5802307129,2806.72290039,-38.5273323059,770.547241211,2746.72290039
339.901,186.264190674,79.7621459961,221.0,129.0,156.0,38.0,255.162826538,390.920196533,2770.50439453,599.046630859,-88.383972168,2800.50439453,-38.4401054382,788.022888184,2740.50439453
339.963,186.292205811,76.0331573486,219.0,129.0,156.0,32.0,253.399398804,423.74420166,2748.42578125,574.837768555,-87.687171936,2778.42578125,-38.1304168701,838.869995117,2718.42578125
340.026,186.146621704,74.3338012695,219.0,129.0,156.0,30.0,251.080413818,438.522583008,2738.43652344,572.771057129,-87.3719100952,2768.43652344,-37.9902992249,854.782592773,2708.43652344
340.057,186.198944092,70.7726135254,219.0,129.0,156.0,20.0,249.946594238,469.645507812,2720.6262207,569.086181641,-86.8098220825,2750.6262207,-37.740486145,943.512939453,2690.6262207
340.182,187.948562622,64.952911377,225.0,129.0,158.0,8.0,264.204040527,520.372436523,2695.78613281,621.297546387,-86.0258712769,2725.78613281,-18.6960296631,1046.9786377,2665.78613281
340.244,190.336715698,62.0541763306,231.0,129.0,158.0,8.0,284.724517822,543.849060059,2676.46630859,673.838012695,-85.4161300659,2706.46630859,-18.5605335236,1039.39074707,2646.46630859
340.276,191.566360474,61.0262298584,231.0,129.0,158.0,8.0,295.420135498,551.917907715,2668.83129883,671.937072754,-85.1751708984,2698.83129883,-18.506986618,1036.39221191,2638.83129883
340.307,192.868652344,59.6862297058,233.0,131.0,160.0,8.0,306.134857178,561.755371094,2656.05029297,687.593017578,-103.609947205,2686.05029297,0.0,1031.37243652,2626.05029297
340.338,193.394134521,58.9322128296,235.0,131.0,160.0,8.0,310.401611328,567.630615234,2650.69140625,705.021850586,-103.403236389,2680.69140625,0.0,1029.26782227,2620.69140625
340.369,193.741546631,58.2076568604,237.0,129.0,160.0,8.0,312.629394531,572.531433105,2642.22729492,721.537109375,-84.3355484009,2672.22729492,0.0,1025.94360352,2612.22729492
340.401,194.091094971,57.6853637695,239.0,129.0,162.0,8.0,315.105438232,575.97668457,2635.84790039,738.510925293,-84.1342163086,2665.84790039,18.2757511139,1023.43811035,2605.84790039
340.432,194.447357178,57.1897392273,239.0,129.0,162.0,8.0,317.152954102,578.286987305,2625.53833008,735.654907227,-83.8088378906,2655.53833008,18.2034454346,1019.38903809,2595.53833008
340.463,194.839279175,56.3954086304,239.0,129.0,162.0,8.0,319.225097656,582.795532227,2612.96313477,732.171264648,-83.4119720459,2642.96313477,18.1152515411,1014.45019531,2582.96313477
340.494,195.134216309,56.5348129272,239.0,129.0,164.0,8.0,320.990447998,579.825622559,2605.35766602,730.064331055,-83.1719360352,2635.35766602,36.1236495972,1011.4631958,2575.35766602
340.526,195.097091675,56.3897132874,239.0,129.0,162.0,8.0,319.741394043,579.502258301,2597.96484375,728.016357422,-82.938621521,2627.96484375,18.010061264,1008.55957031,2567.96484375
340.557,195.230270386,55.9969177246,239.0,131.0,162.0,8.0,319.633270264,580.679931641,2587.26806641,725.053039551,-100.956787109,2617.26806641,17.935043335,1004.35845947,2557.26806641
340.604,195.397369385,55.8959350586,241.0,129.0,164.0,8.0,320.065185547,579.63293457,2578.53491211,740.928283691,-82.3254165649,2608.53491211,35.74741745,1000.92858887,2548.53491211
340.635,195.017456055,56.0643730164,239.0,131.0,162.0,8.0,315.882476807,576.744995117,2572.44702148,720.94720459,-100.385093689,2602.44702148,17.8310966492,998.537658691,2542.44702148
